TP53,SMAD4,SF3B1,RPL5,PPP2R1A,PIK3CA,NFE2L2,NAV3,MTOR,KRAS,IDH1,HIST1H1C,GATA3,FBXW7,EGFR,DNMT3A,CDKN2A,CDH1,ARID1A,APC,Label
7.70044,8.103288,10.794415,13.829921,8.9307375,7.7548876,9.451211,6.357552,5.4594316,9.440869,10.030667,8.353147,7.409391,7.636625,10.371777,7.8641863,7.4676056,8.915879,8.9008665,7.693487,Kidney-Cancer
7.665336,8.915879,11.073472,12.843332,9.722808,7.8703647,10.447083,6.70044,6.33985,9.642052,10.604553,10.309476,9.631177,7.748193,8.98014,8.124122,7.83289,10.510764,9.83289,7.882643,Kidney-Cancer
7.876517,8.3706875,11.537218,12.65486,10.525521,7.7813597,10.585901,5.169925,7.61471,9.337622,9.525521,10.353147,6.3037806,7.451211,9.411511,7.9128895,7.8641863,10.296916,8.748193,7.948367,Kidney-Cancer
9.259744,8.636624,11.319673,12.66289,10.590587,7.876517,9.902375,4.321928,6.9541965,9.269127,9.221587,8.933691,7.139551,7.577429,11.837234,7.851749,8.224002,9.828136,9.915879,7.70044,Kidney-Cancer
8.665336,8.581201,11.321928,12.885315,10.189824,7.8703647,9.731319,4.3923173,5.9068904,9.326429,8.83289,9.131857,7.357552,7.7210994,9.495855,7.876517,7.330917,9.491853,9.3663225,7.6293564,Kidney-Cancer
8.636624,8.40088,10.936638,12.6510515,10.796851,7.7615514,9.994353,4.70044,6.7279205,9.355351,9.700439,7.4429436,5.9068904,7.159871,9.885696,8.3706875,7.5468946,7.2191687,9.113742,7,Kidney-Cancer
8.9008665,8.3663225,11.155451,13.007729,10.356452,7.9068904,9.960002,5.6724253,7.159871,8.758224,8.611025,9.149747,7.011227,7.5468946,10.426265,7.857981,7.839204,9.005625,9.539159,7.539159,Kidney-Cancer
9.283089,8.558421,11.232421,13.043369,10.560333,8.103288,9.897845,4.3923173,6.9886847,8.771489,9.216746,10.189824,6.768184,7.768184,9.577429,7.83289,7.044394,8.447083,9.802516,8.038919,Kidney-Cancer
8.861087,8.271463,10.879583,12.165849,10.631177,6.70044,9.743152,5.129283,7.2667866,8.33985,9.211888,10.877284,5.97728,7.5622425,10.622967,7.6724253,7.6582117,10.008429,9.5736475,7.366322,Kidney-Cancer
7.7879024,8.618385,11.082814,12.179287,10.566054,7.507795,10.23362,4.70044,6.7548876,9.276124,8.936638,8.3442955,11.213104,7.0552826,6.33985,7.794416,6.7813597,7.434628,9.558421,7.894818,Kidney-Cancer
9.098032,8.174926,11.464546,12.985486,10.3706875,8.214319,9.679481,5,7.1189413,8.569856,8.584963,11.441907,6.228819,7.7210994,9.859535,6.882643,7.7615514,7.83289,9.35975,7.2946205,Kidney-Cancer
9.204571,8.48784,11.323618,12.938477,10.79604,7.971544,9.879583,4,6,8.962896,8.459432,10.667998,6.9541965,7.4594316,8.906891,7.748193,6.882643,8.829722,9.310613,7,Kidney-Cancer
8.787903,8.1947565,11.199059,13.028424,10.891025,7.8265486,10.458406,6.2667866,7.159871,8.909893,9.515699,6.7813597,6.5999126,7.4429436,8.388018,8.06609,6.5999126,8.361944,9.592457,7.451211,Kidney-Cancer
8.124122,7.7279205,11.502335,13.138112,9.584963,7.098032,10.045759,5.97728,6.6293564,8.658212,11.3014965,7.5622425,7.4838157,8.3663225,7.5999126,7.7879024,7.6582117,7.592457,9.876517,6.97728,Kidney-Cancer
9.465567,8.179909,11.207624,12.8589525,10.481799,7.9128895,9.58684,5.426265,6.794416,8.83289,8.971543,11.129283,5.321928,7.330917,9.521601,7.6865005,7.2384048,9.027906,9.684749,7.5698557,Kidney-Cancer
8.4346285,8.1649065,11.103944,13.268688,10.859535,7.7813597,9.438792,5.2094536,6.2854023,8.491853,9.6402445,9.060696,6.9307375,7.67948,9.445015,7.820179,7.348728,9.169925,8.909893,7.330917,Kidney-Cancer
8.388018,8.768185,11.378295,12.703471,10.44605,7.9128895,10.40833,5.044394,7.357552,8.948367,10.337622,7.965784,9.432542,7.6510515,8.771489,8.317412,7.149747,10.764042,9.407268,7.577429,Kidney-Cancer
8.308339,8.727921,11.545447,12.338458,10.465567,8.060696,10.187352,4.2479277,7,9.541097,9.243174,9.554589,7.83289,7.5468946,10.2620945,8.228819,7.643856,10.868051,9.457381,7.636625,Kidney-Cancer
7.159871,9.306062,11.584963,13.147205,10.393391,8.214319,9.543032,3.807355,6.7813597,9.455327,8.988685,9.292321,9.802516,7.8009,9.94398,7.9188633,7.2191687,11.615629,9.002815,7.741467,Kidney-Cancer
8.103288,8.405142,11.256208,13.089782,9.882643,8.118941,9.513727,5.5849624,6.7142453,9.076816,10.410451,11.109831,6.6865005,7.851749,9.379378,8.011228,7.5468946,8.40088,8.876517,7.592457,Kidney-Cancer
8.1947565,8.134426,11.22581,12.576012,10.42836,7.6724253,10.043027,4.3923173,7.044394,9.06609,9.385862,9.214319,7.2479277,7.643856,9.616549,8.266787,7.1898246,9.60177,8.933691,7.33985,Kidney-Cancer
8.383704,8.23362,11.540128,12.45018,10.048487,7.820179,10.7690115,5.882643,6.129283,8.861087,10.113742,10.3185425,7.5698557,7.7879024,9.379378,8.118941,7.8641863,10.438792,8.668885,7.434628,Kidney-Cancer
8.751544,8.829722,11.345406,12.597587,10.643856,8.1848755,10.570805,4.3923173,6.741467,9.126704,9.511753,9.761551,6.882643,7.499846,10.270295,7.9425144,7.5999126,9.908393,9.61471,7.539159,Kidney-Cancer
9.113742,8.113742,11.244364,12.762589,10.48784,7.8265486,9.707359,4.643856,6.84549,8.960002,10.213104,9.778077,6.7142453,7.228819,10.972261,7.9068904,6.794416,9.968667,9.33539,7.5468946,Kidney-Cancer
8.915879,8.23362,11.191676,12.995768,10.709946,7.7279205,9.911392,4,6.33985,9.172427,9.3014965,9.2946205,7.098032,7.2761245,9.407268,7.9886847,6.507795,8.942514,9.33985,7.3923173,Kidney-Cancer
7.8703647,8.519636,11.107871,12.720031,10.6339035,7.2479277,10.002815,5.044394,7.5157,9.036174,11.51767,9.0443945,10.083479,7.321928,8.321928,7.426265,7.066089,10.168673,9.611025,7.4008794,Kidney-Cancer
8.588715,8.40088,11.693051,12.749869,10.451211,7.6220517,9.965784,4.4594316,6.84549,9.228819,10.13057,11.348728,7.5313816,7.3750396,9.105908,8.038919,7.033423,10.101975,9.521601,7.4838157,Kidney-Cancer
9.139551,7.8703647,11.213712,12.866507,10.582142,7.794416,9.882643,7.6865005,6.5999126,8.588715,10.467606,9.357552,7.577429,7.9541965,7.70044,8.1649065,8.159871,8.330916,9.67772,6.8703647,Kidney-Cancer
9.207014,8.392318,11.34596,12.819381,10.36304,7.8887434,9.797662,6.2094536,6.5999126,9.216746,11.099348,7.5698557,8.049849,7.9829936,7.9307375,8.144658,7.2854023,7.2479277,9.974415,7.7279205,Kidney-Cancer
7.7279205,8.971543,11.5807295,13.337204,7.4429436,7.6865005,10.211888,3.169925,7.592457,8.936638,10.291171,9.442944,7.5849624,6.965784,8.882643,7.6220517,7.3750396,10.033423,8.717676,7.4676056,Kidney-Cancer
9.228819,8.679481,11.205793,12.753634,10.505812,7.8265486,9.539159,3.807355,7.011227,9.202124,10.441907,10.205793,7,7.6582117,9.847057,8.28077,7.1898246,8.668885,9.471675,8.071463,Kidney-Cancer
9.068778,9.129283,11.499348,12.793197,10.391244,8.290019,10.314016,5,6.820179,9.52943,9.255029,7.8265486,9.638436,8.092757,8.438792,7.8009,6.1898246,10.909893,9.949826,8.144658,Kidney-Cancer
