Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
7945	Blood-Cancer	GSE13159	GSM330954	T	None	7.357552
7946	Blood-Cancer	GSE13159	GSM330955	T	None	7.507795
7947	Blood-Cancer	GSE13159	GSM330956	T	None	8.73471
7948	Blood-Cancer	GSE13159	GSM330957	T	None	8.392318
7949	Blood-Cancer	GSE13159	GSM330958	T	None	8.523562
7950	Blood-Cancer	GSE13159	GSM330959	T	None	8.076816
7951	Blood-Cancer	GSE13159	GSM330960	T	None	6.0
7952	Blood-Cancer	GSE13159	GSM330961	T	None	7.179909
7953	Blood-Cancer	GSE13159	GSM330962	T	None	7.2479277
7954	Blood-Cancer	GSE13159	GSM330963	T	None	8.189824
7955	Blood-Cancer	GSE13159	GSM330964	T	None	6.7142453
7956	Blood-Cancer	GSE13159	GSM330965	T	None	6.491853
7957	Blood-Cancer	GSE13159	GSM330966	T	None	10.530406
7958	Blood-Cancer	GSE13159	GSM330967	T	None	6.8703647
7959	Blood-Cancer	GSE13159	GSM330968	T	None	6.97728
7960	Blood-Cancer	GSE13159	GSM330969	T	None	7.2854023
7961	Blood-Cancer	GSE13159	GSM330970	T	None	8.071463
7962	Blood-Cancer	GSE13159	GSM330971	T	None	5.426265
7963	Blood-Cancer	GSE13159	GSM330972	T	None	7.7279205
7964	Blood-Cancer	GSE13159	GSM330973	T	None	8.005625
7965	Blood-Cancer	GSE13159	GSM330974	T	None	10.972261
7966	Blood-Cancer	GSE13159	GSM330975	T	None	7.523562
7967	Blood-Cancer	GSE13159	GSM330976	T	None	7.434628
7968	Blood-Cancer	GSE13159	GSM330977	T	None	8.592457
7969	Blood-Cancer	GSE13159	GSM330978	T	None	5.169925
7970	Blood-Cancer	GSE13159	GSM330979	T	None	6.768184
7971	Blood-Cancer	GSE13159	GSM330980	T	None	8.134426
7972	Blood-Cancer	GSE13159	GSM330981	T	None	8.071463
7973	Blood-Cancer	GSE13159	GSM330982	T	None	8.997179
7974	Blood-Cancer	GSE13159	GSM330983	T	None	9.457381
7975	Blood-Cancer	GSE13159	GSM330984	T	None	7.643856
7976	Blood-Cancer	GSE13159	GSM330985	T	None	5.7279205
7977	Blood-Cancer	GSE13159	GSM330986	T	None	7.794416
7978	Blood-Cancer	GSE13159	GSM330987	T	None	8.894817
7979	Blood-Cancer	GSE13159	GSM330988	T	None	5.321928
7980	Blood-Cancer	GSE13159	GSM330989	T	None	7.971544
7981	Blood-Cancer	GSE13159	GSM330990	T	None	10.310613
7982	Blood-Cancer	GSE13159	GSM330991	T	None	6.3750396
7983	Blood-Cancer	GSE13159	GSM330992	T	None	8.383704
7984	Blood-Cancer	GSE13159	GSM330993	T	None	9.471675
7985	Blood-Cancer	GSE13159	GSM330994	T	None	7.9829936
7986	Blood-Cancer	GSE13159	GSM330995	T	None	9.134426
7987	Blood-Cancer	GSE13159	GSM330996	T	None	7.5313816
7988	Blood-Cancer	GSE13159	GSM330997	T	None	7.554589
7989	Blood-Cancer	GSE13159	GSM330998	T	None	7.366322
7990	Blood-Cancer	GSE13159	GSM330999	T	None	7.149747
7991	Blood-Cancer	GSE13159	GSM331000	T	None	10.117643
7992	Blood-Cancer	GSE13159	GSM331001	T	None	7.693487
7993	Blood-Cancer	GSE13159	GSM331002	T	None	6.768184
7994	Blood-Cancer	GSE13159	GSM331003	T	None	8.348728
7995	Blood-Cancer	GSE13159	GSM331004	T	None	6.087463
7996	Blood-Cancer	GSE13159	GSM331005	T	None	5.523562
7997	Blood-Cancer	GSE13159	GSM331006	T	None	5.97728
7998	Blood-Cancer	GSE13159	GSM331007	T	None	8.48784
7999	Blood-Cancer	GSE13159	GSM331008	T	None	7.426265
8000	Blood-Cancer	GSE13159	GSM331009	T	None	8.442944
8001	Blood-Cancer	GSE13159	GSM331010	T	None	6.7142453
8002	Blood-Cancer	GSE13159	GSM331011	T	None	8.092757
8003	Blood-Cancer	GSE13159	GSM331012	T	None	7.971544
8004	Blood-Cancer	GSE13159	GSM331013	T	None	7.2479277
8005	Blood-Cancer	GSE13159	GSM331014	T	None	8.049849
8006	Blood-Cancer	GSE13159	GSM331015	T	None	6.965784
8007	Blood-Cancer	GSE13159	GSM331016	T	None	6.4757333
8008	Blood-Cancer	GSE13159	GSM331017	T	None	7.794416
8009	Blood-Cancer	GSE13159	GSM331018	T	None	6.321928
8010	Blood-Cancer	GSE13159	GSM331019	T	None	7.882643
8011	Blood-Cancer	GSE13159	GSM331020	T	None	3.5849626
8012	Blood-Cancer	GSE13159	GSM331021	T	None	4.5849624
8013	Blood-Cancer	GSE13159	GSM331022	T	None	6.768184
8014	Blood-Cancer	GSE13159	GSM331023	T	None	5.5849624
8015	Blood-Cancer	GSE13159	GSM331024	T	None	7.4676056
8016	Blood-Cancer	GSE13159	GSM331025	T	None	6.6582117
8017	Blood-Cancer	GSE13159	GSM331026	T	None	6.882643
8018	Blood-Cancer	GSE13159	GSM331027	T	None	8.092757
8019	Blood-Cancer	GSE13159	GSM331028	T	None	8.169925
8020	Blood-Cancer	GSE13159	GSM331029	T	None	8.189824
8021	Blood-Cancer	GSE13159	GSM331030	T	None	9.1649065
8022	Blood-Cancer	GSE13159	GSM331031	T	None	8.813781
8023	Blood-Cancer	GSE13159	GSM331032	T	None	6.129283
8024	Blood-Cancer	GSE13159	GSM331033	T	None	9.982993
8025	Blood-Cancer	GSE13159	GSM331034	T	None	9.1848755
8026	Blood-Cancer	GSE13159	GSM331035	T	None	10.542065
8027	Blood-Cancer	GSE13159	GSM331036	T	None	7.5622425
8028	Blood-Cancer	GSE13159	GSM331037	T	None	8.0223675
8029	Blood-Cancer	GSE13159	GSM331038	T	None	5.7813597
8030	Blood-Cancer	GSE13159	GSM331039	T	None	7.2667866
8031	Blood-Cancer	GSE13159	GSM331040	T	None	8.668885
8032	Blood-Cancer	GSE13159	GSM331041	T	None	6.9307375
8033	Blood-Cancer	GSE13159	GSM331042	T	None	6.426265
8034	Blood-Cancer	GSE13159	GSM331043	T	None	7.84549
8035	Blood-Cancer	GSE13159	GSM331044	T	None	6.1085243
8036	Blood-Cancer	GSE13159	GSM331045	T	None	6.61471
8037	Blood-Cancer	GSE13159	GSM331046	T	None	9.42836
8038	Blood-Cancer	GSE13159	GSM331047	T	None	7.2946205
8039	Blood-Cancer	GSE13159	GSM331048	T	None	6.2667866
8040	Blood-Cancer	GSE13159	GSM331049	T	None	9.6456585
8041	Blood-Cancer	GSE13159	GSM331050	T	None	6.554589
8042	Blood-Cancer	GSE13159	GSM331051	T	None	8.299208
8043	Blood-Cancer	GSE13159	GSM331052	T	None	8.968667
8044	Blood-Cancer	GSE13159	GSM331053	T	None	8.238404
8045	Blood-Cancer	GSE13159	GSM331054	T	None	7.665336
8046	Blood-Cancer	GSE13159	GSM331055	T	None	9.131857
8047	Blood-Cancer	GSE13159	GSM331056	T	None	8.546894
8048	Blood-Cancer	GSE13159	GSM331057	T	None	9.483816
8049	Blood-Cancer	GSE13159	GSM331058	T	None	7.2191687
8050	Blood-Cancer	GSE13159	GSM331059	T	None	8.426265
8051	Blood-Cancer	GSE13159	GSM331060	T	None	3.4594316
8052	Blood-Cancer	GSE13159	GSM331061	T	None	8.353147
8053	Blood-Cancer	GSE13159	GSM331062	T	None	8.409391
8054	Blood-Cancer	GSE13159	GSM331063	T	None	6.6582117
8055	Blood-Cancer	GSE13159	GSM331064	T	None	8.48784
8056	Blood-Cancer	GSE13159	GSM331065	T	None	7.6724253
8057	Blood-Cancer	GSE13159	GSM331066	T	None	7.0
8058	Blood-Cancer	GSE13159	GSM331067	T	None	7.8703647
8059	Blood-Cancer	GSE13159	GSM331068	T	None	7.948367
8060	Blood-Cancer	GSE13159	GSM331069	T	None	9.092757
8061	Blood-Cancer	GSE13159	GSM331070	T	None	8.3663225
8062	Blood-Cancer	GSE13159	GSM331071	T	None	9.3014965
8063	Blood-Cancer	GSE13159	GSM331072	T	None	7.5999126
8064	Blood-Cancer	GSE13159	GSM331073	T	None	8.463525
8065	Blood-Cancer	GSE13159	GSM331074	T	None	8.703903
8066	Blood-Cancer	GSE13159	GSM331075	T	None	7.6582117
8067	Blood-Cancer	GSE13159	GSM331076	T	None	9.219169
8068	Blood-Cancer	GSE13159	GSM331077	T	None	8.622052
8069	Blood-Cancer	GSE13159	GSM331078	T	None	5.61471
8070	Blood-Cancer	GSE13159	GSM331079	T	None	8.632996
8071	Blood-Cancer	GSE13159	GSM331080	T	None	8.169925
8072	Blood-Cancer	GSE13159	GSM331081	T	None	8.0223675
8073	Blood-Cancer	GSE13159	GSM331082	T	None	7.312883
8074	Blood-Cancer	GSE13159	GSM331083	T	None	7.9307375
8075	Blood-Cancer	GSE13159	GSM331084	T	None	7.357552
8076	Blood-Cancer	GSE13159	GSM331085	T	None	8.471675
8077	Blood-Cancer	GSE13159	GSM331086	T	None	6.066089
8078	Blood-Cancer	GSE13159	GSM331087	T	None	8.550747
8079	Blood-Cancer	GSE13159	GSM331088	T	None	5.857981
8080	Blood-Cancer	GSE13159	GSM331089	T	None	6.807355
8081	Blood-Cancer	GSE13159	GSM331090	T	None	7.794416
8082	Blood-Cancer	GSE13159	GSM331091	T	None	7.8703647
8083	Blood-Cancer	GSE13159	GSM331092	T	None	7.2667866
8084	Blood-Cancer	GSE13159	GSM331093	T	None	7.2479277
8085	Blood-Cancer	GSE13159	GSM331094	T	None	7.0552826
8086	Blood-Cancer	GSE13159	GSM331095	T	None	7.5468946
8087	Blood-Cancer	GSE13159	GSM331096	T	None	5.5849624
8088	Blood-Cancer	GSE13159	GSM331097	T	None	7.491853
8089	Blood-Cancer	GSE13159	GSM331098	T	None	4.4594316
8090	Blood-Cancer	GSE13159	GSM331099	T	None	7.6865005
8091	Blood-Cancer	GSE13159	GSM331100	T	None	8.864186
8092	Blood-Cancer	GSE13159	GSM331101	T	None	8.974415
8093	Blood-Cancer	GSE13159	GSM331102	T	None	9.57554
8094	Blood-Cancer	GSE13159	GSM331103	T	None	8.038919
8095	Blood-Cancer	GSE13159	GSM331104	T	None	8.744834
8096	Blood-Cancer	GSE13159	GSM331105	T	None	6.768184
8097	Blood-Cancer	GSE13159	GSM331106	T	None	7.3750396
8098	Blood-Cancer	GSE13159	GSM331107	T	None	8.891784
8099	Blood-Cancer	GSE13159	GSM331108	T	None	6.6293564
8100	Blood-Cancer	GSE13159	GSM331109	T	None	6.129283
8101	Blood-Cancer	GSE13159	GSM331110	T	None	8.636624
8102	Blood-Cancer	GSE13159	GSM331111	T	None	7.61471
8103	Blood-Cancer	GSE13159	GSM331112	T	None	7.643856
8104	Blood-Cancer	GSE13159	GSM331113	T	None	5.7548876
8105	Blood-Cancer	GSE13159	GSM331114	T	None	5.357552
8106	Blood-Cancer	GSE13159	GSM331115	T	None	10.16365
8107	Blood-Cancer	GSE13159	GSM331116	T	None	6.409391
8108	Blood-Cancer	GSE13159	GSM331117	T	None	7.523562
8109	Blood-Cancer	GSE13159	GSM331118	T	None	5.9068904
8110	Blood-Cancer	GSE13159	GSM331119	T	None	7.2384048
8111	Blood-Cancer	GSE13159	GSM331120	T	None	6.7548876
8112	Blood-Cancer	GSE13159	GSM331121	T	None	7.7813597
8113	Blood-Cancer	GSE13159	GSM331122	T	None	6.4757333
8114	Blood-Cancer	GSE13159	GSM331123	T	None	5.7813597
8115	Blood-Cancer	GSE13159	GSM331124	T	None	6.6293564
8116	Blood-Cancer	GSE13159	GSM331125	T	None	7.044394
8117	Blood-Cancer	GSE13159	GSM331126	T	None	6.4594316
8118	Blood-Cancer	GSE13159	GSM331127	T	None	7.357552
8119	Blood-Cancer	GSE13159	GSM331128	T	None	5.3923173
8120	Blood-Cancer	GSE13159	GSM331129	T	None	7.936638
8121	Blood-Cancer	GSE13159	GSM331130	T	None	5.9541965
8122	Blood-Cancer	GSE13159	GSM331131	T	None	6.894818
8123	Blood-Cancer	GSE13159	GSM331132	T	None	7.3923173
8124	Blood-Cancer	GSE13159	GSM331133	T	None	7.97728
8125	Blood-Cancer	GSE13159	GSM331134	T	None	8.154819
8126	Blood-Cancer	GSE13159	GSM331135	T	None	8.266787
8127	Blood-Cancer	GSE13159	GSM331136	T	None	6.169925
8128	Blood-Cancer	GSE13159	GSM331137	T	None	6.2667866
8129	Blood-Cancer	GSE13159	GSM331138	T	None	5.7548876
8130	Blood-Cancer	GSE13159	GSM331139	T	None	9.057992
8131	Blood-Cancer	GSE13159	GSM331140	T	None	4.70044
8132	Blood-Cancer	GSE13159	GSM331141	T	None	8.629356
8133	Blood-Cancer	GSE13159	GSM331142	T	None	7.2094536
8134	Blood-Cancer	GSE13159	GSM331143	T	None	7.199672
8135	Blood-Cancer	GSE13159	GSM331144	T	None	8.438792
8136	Blood-Cancer	GSE13159	GSM331145	T	None	8.558421
8137	Blood-Cancer	GSE13159	GSM331146	T	None	7.2479277
8138	Blood-Cancer	GSE13159	GSM331147	T	None	5.97728
8139	Blood-Cancer	GSE13159	GSM331148	T	None	7.499846
8140	Blood-Cancer	GSE13159	GSM331149	T	None	7.882643
8141	Blood-Cancer	GSE13159	GSM331150	T	None	8.703903
8142	Blood-Cancer	GSE13159	GSM331151	T	None	6.3750396
8143	Blood-Cancer	GSE13159	GSM331152	T	None	7.2573876
8144	Blood-Cancer	GSE13159	GSM331153	T	None	9.702172
8145	Blood-Cancer	GSE13159	GSM331154	T	None	7.348728
8146	Blood-Cancer	GSE13159	GSM331155	T	None	8.209454
8147	Blood-Cancer	GSE13159	GSM331156	T	None	8.915879
8148	Blood-Cancer	GSE13159	GSM331157	T	None	6.965784
8149	Blood-Cancer	GSE13159	GSM331158	T	None	7.61471
8150	Blood-Cancer	GSE13159	GSM331159	T	None	9.467606
8151	Blood-Cancer	GSE13159	GSM331160	T	None	9.23362
8152	Blood-Cancer	GSE13159	GSM331161	T	None	9.729621
8153	Blood-Cancer	GSE13159	GSM331162	T	None	9.02514
8154	Blood-Cancer	GSE13159	GSM331163	T	None	7.2667866
8155	Blood-Cancer	GSE13159	GSM331164	T	None	9.306062
8156	Blood-Cancer	GSE13159	GSM331165	T	None	8.3706875
8157	Blood-Cancer	GSE13159	GSM331166	T	None	9.771489
8158	Blood-Cancer	GSE13159	GSM331167	T	None	7.9188633
8159	Blood-Cancer	GSE13159	GSM331168	T	None	6.768184
8160	Blood-Cancer	GSE13159	GSM331169	T	None	8.764872
8161	Blood-Cancer	GSE13159	GSM331170	T	None	5.321928
8162	Blood-Cancer	GSE13159	GSM331171	T	None	6.9188633
8163	Blood-Cancer	GSE13159	GSM331172	T	None	9.273795
8164	Blood-Cancer	GSE13159	GSM331173	T	None	5.807355
8165	Blood-Cancer	GSE13159	GSM331174	T	None	5.857981
8166	Blood-Cancer	GSE13159	GSM331175	T	None	7.499846
8167	Blood-Cancer	GSE13159	GSM331176	T	None	8.027906
8168	Blood-Cancer	GSE13159	GSM331177	T	None	8.388018
8169	Blood-Cancer	GSE13159	GSM331178	T	None	8.566054
8170	Blood-Cancer	GSE13159	GSM331179	T	None	8.060696
8171	Blood-Cancer	GSE13159	GSM331180	T	None	8.455327
8172	Blood-Cancer	GSE13159	GSM331181	T	None	7.2573876
8173	Blood-Cancer	GSE13159	GSM331182	T	None	5.7813597
8174	Blood-Cancer	GSE13159	GSM331183	T	None	7.129283
8175	Blood-Cancer	GSE13159	GSM331184	T	None	6.9188633
8176	Blood-Cancer	GSE13159	GSM331185	T	None	6.357552
8177	Blood-Cancer	GSE13159	GSM331186	T	None	7.9943533
8178	Blood-Cancer	GSE13159	GSM331187	T	None	7.491853
8179	Blood-Cancer	GSE13159	GSM331188	T	None	6.491853
8180	Blood-Cancer	GSE13159	GSM331189	T	None	6.149747
8181	Blood-Cancer	GSE13159	GSM331190	T	None	4.9541965
8182	Blood-Cancer	GSE13159	GSM331191	T	None	7.523562
8183	Blood-Cancer	GSE13159	GSM331192	T	None	7.820179
8184	Blood-Cancer	GSE13159	GSM331193	T	None	6.965784
8185	Blood-Cancer	GSE13159	GSM331194	T	None	3.321928
8186	Blood-Cancer	GSE13159	GSM331195	T	None	8.179909
8187	Blood-Cancer	GSE13159	GSM331196	T	None	6.1085243
8188	Blood-Cancer	GSE13159	GSM331197	T	None	5.7548876
8189	Blood-Cancer	GSE13159	GSM331198	T	None	7.066089
8190	Blood-Cancer	GSE13159	GSM331199	T	None	6.228819
8191	Blood-Cancer	GSE13159	GSM331200	T	None	8.784635
8192	Blood-Cancer	GSE13159	GSM331201	T	None	5.83289
8193	Blood-Cancer	GSE13159	GSM331202	T	None	6.4757333
8194	Blood-Cancer	GSE13159	GSM331203	T	None	7.4178524
8195	Blood-Cancer	GSE13159	GSM331204	T	None	8.290019
8196	Blood-Cancer	GSE13159	GSM331205	T	None	7.7879024
8197	Blood-Cancer	GSE13159	GSM331206	T	None	8.483816
8198	Blood-Cancer	GSE13159	GSM331207	T	None	6.554589
8199	Blood-Cancer	GSE13159	GSM331208	T	None	8.84549
8200	Blood-Cancer	GSE13159	GSM331209	T	None	8.5961895
8201	Blood-Cancer	GSE13159	GSM331210	T	None	8.672425
8202	Blood-Cancer	GSE13159	GSM331211	T	None	5.7279205
8203	Blood-Cancer	GSE13159	GSM331212	T	None	6.539159
8204	Blood-Cancer	GSE13159	GSM331213	T	None	5.7813597
8205	Blood-Cancer	GSE13159	GSM331214	T	None	8.0223675
8206	Blood-Cancer	GSE13159	GSM331215	T	None	6.5849624
8207	Blood-Cancer	GSE13159	GSM331216	T	None	8.0223675
8208	Blood-Cancer	GSE13159	GSM331217	T	None	8.554589
8209	Blood-Cancer	GSE13159	GSM331218	T	None	7.4594316
8210	Blood-Cancer	GSE13159	GSM331219	T	None	8.867279
8211	Blood-Cancer	GSE13159	GSM331220	T	None	6.70044
8212	Blood-Cancer	GSE13159	GSM331221	T	None	7.577429
8213	Blood-Cancer	GSE13159	GSM331222	T	None	8.797662
8214	Blood-Cancer	GSE13159	GSM331223	T	None	6.807355
8215	Blood-Cancer	GSE13159	GSM331224	T	None	6.426265
8216	Blood-Cancer	GSE13159	GSM331225	T	None	6.357552
8217	Blood-Cancer	GSE13159	GSM331226	T	None	5.857981
8218	Blood-Cancer	GSE13159	GSM331227	T	None	8.076816
8219	Blood-Cancer	GSE13159	GSM331228	T	None	7.83289
8220	Blood-Cancer	GSE13159	GSM331229	T	None	7.6510515
8221	Blood-Cancer	GSE13159	GSM331230	T	None	9.2946205
8222	Blood-Cancer	GSE13159	GSM331231	T	None	8.665336
8223	Blood-Cancer	GSE13159	GSM331232	T	None	6.9425144
8224	Blood-Cancer	GSE13159	GSM331233	T	None	8.426265
8225	Blood-Cancer	GSE13159	GSM331234	T	None	6.3037806
8226	Blood-Cancer	GSE13159	GSM331235	T	None	9.3014965
8227	Blood-Cancer	GSE13159	GSM331236	T	None	5.7279205
8228	Blood-Cancer	GSE13159	GSM331237	T	None	6.6582117
8229	Blood-Cancer	GSE13159	GSM331238	T	None	6.7813597
8230	Blood-Cancer	GSE13159	GSM331239	T	None	8.0168085
8231	Blood-Cancer	GSE13159	GSM331240	T	None	7.2191687
8232	Blood-Cancer	GSE13159	GSM331241	T	None	7.0
8233	Blood-Cancer	GSE13159	GSM331242	T	None	6.2094536
8234	Blood-Cancer	GSE13159	GSM331243	T	None	5.9307375
8235	Blood-Cancer	GSE13159	GSM331244	T	None	8.033423
8236	Blood-Cancer	GSE13159	GSM331245	T	None	8.417852
8237	Blood-Cancer	GSE13159	GSM331246	T	None	8.98014
8238	Blood-Cancer	GSE13159	GSM331247	T	None	7.357552
8239	Blood-Cancer	GSE13159	GSM331248	T	None	8.897845
8240	Blood-Cancer	GSE13159	GSM331249	T	None	8.330916
8241	Blood-Cancer	GSE13159	GSM331250	T	None	7.839204
8242	Blood-Cancer	GSE13159	GSM331251	T	None	7.033423
8243	Blood-Cancer	GSE13159	GSM331252	T	None	5.491853
8244	Blood-Cancer	GSE13159	GSM331253	T	None	7.9829936
8245	Blood-Cancer	GSE13159	GSM331254	T	None	8.312883
8246	Blood-Cancer	GSE13159	GSM331255	T	None	9.033423
8247	Blood-Cancer	GSE13159	GSM331256	T	None	8.686501
8248	Blood-Cancer	GSE13159	GSM331257	T	None	8.60733
8249	Blood-Cancer	GSE13159	GSM331258	T	None	7.4429436
8250	Blood-Cancer	GSE13159	GSM331259	T	None	7.636625
8251	Blood-Cancer	GSE13159	GSM331260	T	None	8.632996
8252	Blood-Cancer	GSE13159	GSM331261	T	None	4.4594316
8253	Blood-Cancer	GSE13159	GSM331262	T	None	8.854868
8254	Blood-Cancer	GSE13159	GSM331263	T	None	7.851749
8255	Blood-Cancer	GSE13159	GSM331264	T	None	8.654636
8256	Blood-Cancer	GSE13159	GSM331265	T	None	5.5849624
8257	Blood-Cancer	GSE13159	GSM331266	T	None	8.285402
8258	Blood-Cancer	GSE13159	GSM331267	T	None	7.312883
8259	Blood-Cancer	GSE13159	GSM331268	T	None	7.965784
8260	Blood-Cancer	GSE13159	GSM331269	T	None	6.9307375
8261	Blood-Cancer	GSE13159	GSM331270	T	None	5.9541965
8262	Blood-Cancer	GSE13159	GSM331271	T	None	8.721099
8263	Blood-Cancer	GSE13159	GSM331272	T	None	8.7414665
8264	Blood-Cancer	GSE13159	GSM331273	T	None	7.312883
8265	Blood-Cancer	GSE13159	GSM331274	T	None	6.539159
8266	Blood-Cancer	GSE13159	GSM331275	T	None	5.6724253
8267	Blood-Cancer	GSE13159	GSM331276	T	None	5.61471
8268	Blood-Cancer	GSE13159	GSM331277	T	None	7.507795
8269	Blood-Cancer	GSE13159	GSM331278	T	None	5.6724253
8270	Blood-Cancer	GSE13159	GSM331279	T	None	10.127995
8271	Blood-Cancer	GSE13159	GSM331280	T	None	8.577429
8272	Blood-Cancer	GSE13159	GSM331281	T	None	6.9188633
8273	Blood-Cancer	GSE13159	GSM331282	T	None	7.6220517
8274	Blood-Cancer	GSE13159	GSM331283	T	None	3.9068906
8275	Blood-Cancer	GSE13159	GSM331284	T	None	7.2384048
8276	Blood-Cancer	GSE13159	GSM331285	T	None	7.693487
8277	Blood-Cancer	GSE13159	GSM331286	T	None	8.906891
8278	Blood-Cancer	GSE13159	GSM331287	T	None	8.696967
8279	Blood-Cancer	GSE13159	GSM331288	T	None	9.375039
8280	Blood-Cancer	GSE13159	GSM331289	T	None	9.189824
8281	Blood-Cancer	GSE13159	GSM331290	T	None	6.491853
8282	Blood-Cancer	GSE13159	GSM331291	T	None	7.965784
8283	Blood-Cancer	GSE13159	GSM331292	T	None	8.751544
8284	Blood-Cancer	GSE13159	GSM331293	T	None	7.5313816
8285	Blood-Cancer	GSE13159	GSM331294	T	None	9.172427
8286	Blood-Cancer	GSE13159	GSM331295	T	None	6.4429436
8287	Blood-Cancer	GSE13159	GSM331296	T	None	7.3923173
8288	Blood-Cancer	GSE13159	GSM331297	T	None	5.5849624
8289	Blood-Cancer	GSE13159	GSM331298	T	None	7.9128895
8290	Blood-Cancer	GSE13159	GSM331299	T	None	6.9425144
8291	Blood-Cancer	GSE13159	GSM331300	T	None	7.523562
8292	Blood-Cancer	GSE13159	GSM331301	T	None	7.7615514
8293	Blood-Cancer	GSE13159	GSM331302	T	None	5.7279205
8294	Blood-Cancer	GSE13159	GSM331303	T	None	7.807355
8295	Blood-Cancer	GSE13159	GSM331304	T	None	5.9307375
8296	Blood-Cancer	GSE13159	GSM331305	T	None	9.882643
8297	Blood-Cancer	GSE13159	GSM331306	T	None	6.83289
8298	Blood-Cancer	GSE13159	GSM331307	T	None	7.9943533
8299	Blood-Cancer	GSE13159	GSM331308	T	None	7.6073303
8300	Blood-Cancer	GSE13159	GSM331309	T	None	6.643856
8301	Blood-Cancer	GSE13159	GSM331310	T	None	6.7548876
8302	Blood-Cancer	GSE13159	GSM331311	T	None	8.471675
8303	Blood-Cancer	GSE13159	GSM331312	T	None	8.9128895
8304	Blood-Cancer	GSE13159	GSM331313	T	None	5.70044
8305	Blood-Cancer	GSE13159	GSM331314	T	None	5.97728
8306	Blood-Cancer	GSE13159	GSM331315	T	None	8.426265
8307	Blood-Cancer	GSE13159	GSM331316	T	None	7.357552
8308	Blood-Cancer	GSE13159	GSM331317	T	None	5.491853
8309	Blood-Cancer	GSE13159	GSM331318	T	None	8.647458
8310	Blood-Cancer	GSE13159	GSM331319	T	None	8.1649065
8311	Blood-Cancer	GSE13159	GSM331320	T	None	8.885696
8312	Blood-Cancer	GSE13159	GSM331321	T	None	8.714246
8313	Blood-Cancer	GSE13159	GSM331322	T	None	6.6582117
8314	Blood-Cancer	GSE13159	GSM331323	T	None	7.9248123
8315	Blood-Cancer	GSE13159	GSM331324	T	None	4.9068904
8316	Blood-Cancer	GSE13159	GSM331325	T	None	6.149747
8317	Blood-Cancer	GSE13159	GSM331326	T	None	5.7813597
8318	Blood-Cancer	GSE13159	GSM331327	T	None	8.154819
8319	Blood-Cancer	GSE13159	GSM331328	T	None	7.577429
8320	Blood-Cancer	GSE13159	GSM331329	T	None	4.9541965
8321	Blood-Cancer	GSE13159	GSM331330	T	None	6.409391
8322	Blood-Cancer	GSE13159	GSM331331	T	None	6.6865005
8323	Blood-Cancer	GSE13159	GSM331332	T	None	5.044394
8324	Blood-Cancer	GSE13159	GSM331333	T	None	4.9068904
8325	Blood-Cancer	GSE13159	GSM331334	T	None	6.5698557
8326	Blood-Cancer	GSE13159	GSM331335	T	None	7.857981
8327	Blood-Cancer	GSE13159	GSM331336	T	None	7.357552
8328	Blood-Cancer	GSE13159	GSM331337	T	None	7.2573876
8329	Blood-Cancer	GSE13159	GSM331338	T	None	8.214319
8330	Blood-Cancer	GSE13159	GSM331339	T	None	7.357552
8331	Blood-Cancer	GSE13159	GSM331340	T	None	7.129283
8332	Blood-Cancer	GSE13159	GSM331341	T	None	7.8265486
8333	Blood-Cancer	GSE13159	GSM331342	T	None	9.4998455
8334	Blood-Cancer	GSE13159	GSM331343	T	None	9.539159
8335	Blood-Cancer	GSE13159	GSM331344	T	None	8.903882
8336	Blood-Cancer	GSE13159	GSM331345	T	None	9.139551
8337	Blood-Cancer	GSE13159	GSM331346	T	None	4.523562
8338	Blood-Cancer	GSE13159	GSM331347	T	None	9.6456585
8339	Blood-Cancer	GSE13159	GSM331348	T	None	5.9541965
8340	Blood-Cancer	GSE13159	GSM331349	T	None	6.554589
8341	Blood-Cancer	GSE13159	GSM331350	T	None	5.97728
8342	Blood-Cancer	GSE13159	GSM331351	T	None	7.087463
8343	Blood-Cancer	GSE13159	GSM331352	T	None	8.139551
8344	Blood-Cancer	GSE13159	GSM331353	T	None	7.7073593
8345	Blood-Cancer	GSE13159	GSM331354	T	None	9.0223675
8346	Blood-Cancer	GSE13159	GSM331355	T	None	5.129283
8347	Blood-Cancer	GSE13159	GSM331356	T	None	6.9068904
8348	Blood-Cancer	GSE13159	GSM331357	T	None	8.011228
8349	Blood-Cancer	GSE13159	GSM331358	T	None	6.7548876
8350	Blood-Cancer	GSE13159	GSM331359	T	None	6.426265
8351	Blood-Cancer	GSE13159	GSM331360	T	None	8.308339
8352	Blood-Cancer	GSE13159	GSM331361	T	None	9.100662
8353	Blood-Cancer	GSE13159	GSM331362	T	None	6.1085243
8354	Blood-Cancer	GSE13159	GSM331363	T	None	5.7813597
8355	Blood-Cancer	GSE13159	GSM331364	T	None	8.861087
8356	Blood-Cancer	GSE13159	GSM331365	T	None	7.665336
8357	Blood-Cancer	GSE13159	GSM331366	T	None	7.159871
8358	Blood-Cancer	GSE13159	GSM331367	T	None	8.523562
8359	Blood-Cancer	GSE13159	GSM331368	T	None	8.134426
8360	Blood-Cancer	GSE13159	GSM331369	T	None	6.1085243
8361	Blood-Cancer	GSE13159	GSM331370	T	None	6.523562
8362	Blood-Cancer	GSE13159	GSM331371	T	None	9.3014965
