Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
22339	Breast-Cancer	GSE71258	GSM1831478	T	None	7.330917
22340	Breast-Cancer	GSE71258	GSM1831479	T	None	6.087463
22341	Breast-Cancer	GSE71258	GSM1831480	T	None	7.2667866
22342	Breast-Cancer	GSE71258	GSM1831481	T	None	7.523562
22343	Breast-Cancer	GSE71258	GSM1831485	T	None	6.3923173
22344	Breast-Cancer	GSE71258	GSM1831487	T	None	6.3923173
22345	Breast-Cancer	GSE71258	GSM1831490	T	None	7.9068904
22346	Breast-Cancer	GSE71258	GSM1831491	T	None	9.485829
22347	Breast-Cancer	GSE71258	GSM1831498	T	None	6.5999126
22348	Breast-Cancer	GSE71258	GSM1831503	T	None	7.7347097
22349	Breast-Cancer	GSE71258	GSM1831505	T	None	5.807355
22350	Breast-Cancer	GSE71258	GSM1831508	T	None	7.5999126
22351	Breast-Cancer	GSE71258	GSM1831509	T	None	7.434628
22352	Breast-Cancer	GSE71258	GSM1831512	T	None	5.807355
22353	Breast-Cancer	GSE71258	GSM1831514	T	None	6.1085243
22354	Breast-Cancer	GSE71258	GSM1831517	T	None	6.4594316
22355	Breast-Cancer	GSE71258	GSM1831520	T	None	6.2094536
22356	Breast-Cancer	GSE71258	GSM1831521	T	None	6.426265
22357	Breast-Cancer	GSE71258	GSM1831522	T	None	7.894818
22358	Breast-Cancer	GSE71258	GSM1831525	T	None	6.857981
22359	Breast-Cancer	GSE71258	GSM1831526	T	None	7.098032
22360	Breast-Cancer	GSE71258	GSM1831527	T	None	6.129283
22361	Breast-Cancer	GSE71258	GSM1831532	T	None	7.539159
22362	Breast-Cancer	GSE71258	GSM1831533	T	None	7.5999126
22363	Breast-Cancer	GSE71258	GSM1831534	T	None	8.6510515
22364	Breast-Cancer	GSE71258	GSM1831549	T	None	8.4998455
22365	Breast-Cancer	GSE71258	GSM1831550	T	None	6.2854023
22366	Breast-Cancer	GSE71258	GSM1831554	T	None	7.643856
22367	Breast-Cancer	GSE71258	GSM1831556	T	None	7.523562
22368	Breast-Cancer	GSE71258	GSM1831559	T	None	8.134426
22369	Breast-Cancer	GSE71258	GSM1831563	T	None	6.3037806
22370	Breast-Cancer	GSE71258	GSM1831565	T	None	7.129283
22371	Breast-Cancer	GSE71258	GSM1831579	T	None	7.0768156
22372	Breast-Cancer	GSE71258	GSM1831582	T	None	6.70044
22376	Breast-Cancer	GSE73613	GSM1899430	T	None	7.6293564
22377	Breast-Cancer	GSE7904	GSM194398	T	None	7.011227
22378	Breast-Cancer	GSE7904	GSM194399	T	None	5.97728
22379	Breast-Cancer	GSE7904	GSM194400	T	None	7.2094536
22380	Breast-Cancer	GSE7904	GSM194401	T	None	7.0
22381	Breast-Cancer	GSE7904	GSM194402	T	None	7.6865005
22382	Breast-Cancer	GSE7904	GSM194403	T	None	7.4676056
22383	Breast-Cancer	GSE7904	GSM194404	T	None	7.330917
22384	Breast-Cancer	GSE7904	GSM194405	T	None	6.5849624
22385	Breast-Cancer	GSE7904	GSM194406	T	None	8.238404
22386	Breast-Cancer	GSE7904	GSM194407	T	None	6.426265
22387	Breast-Cancer	GSE7904	GSM194408	T	None	7.451211
22388	Breast-Cancer	GSE7904	GSM194409	T	None	7.9307375
22389	Breast-Cancer	GSE7904	GSM194410	T	None	10.963618
22390	Breast-Cancer	GSE7904	GSM194411	T	None	7.8887434
22391	Breast-Cancer	GSE7904	GSM194412	T	None	8.219169
22392	Breast-Cancer	GSE7904	GSM194413	T	None	6.741467
22393	Breast-Cancer	GSE7904	GSM194414	T	None	7.2854023
22394	Breast-Cancer	GSE7904	GSM194415	T	None	8.087462
22395	Breast-Cancer	GSE7904	GSM194416	T	None	7.087463
22396	Breast-Cancer	GSE7904	GSM194417	T	None	6.4757333
22397	Breast-Cancer	GSE7904	GSM194418	T	None	7.6510515
22398	Breast-Cancer	GSE7904	GSM194419	T	None	7.0768156
22399	Breast-Cancer	GSE7904	GSM194420	T	None	5.9068904
22400	Breast-Cancer	GSE7904	GSM194421	T	None	7.3037806
22401	Breast-Cancer	GSE7904	GSM194422	T	None	5.9541965
22402	Breast-Cancer	GSE7904	GSM194423	T	None	8.523562
22403	Breast-Cancer	GSE7904	GSM194424	T	None	6.6865005
22404	Breast-Cancer	GSE7904	GSM194425	T	None	6.857981
22405	Breast-Cancer	GSE7904	GSM194426	T	None	7.851749
22406	Breast-Cancer	GSE7904	GSM194427	T	None	7.2854023
22407	Breast-Cancer	GSE7904	GSM194428	T	None	6.169925
22408	Breast-Cancer	GSE7904	GSM194429	T	None	6.169925
22409	Breast-Cancer	GSE7904	GSM194430	T	None	6.129283
22410	Breast-Cancer	GSE7904	GSM194431	T	None	6.3750396
22411	Breast-Cancer	GSE7904	GSM194432	T	None	6.83289
22412	Breast-Cancer	GSE7904	GSM194433	T	None	6.5849624
22413	Breast-Cancer	GSE7904	GSM194434	T	None	6.409391
22414	Breast-Cancer	GSE7904	GSM194435	T	None	6.1085243
22415	Breast-Cancer	GSE7904	GSM194436	T	None	6.2854023
22416	Breast-Cancer	GSE7904	GSM194437	T	None	6.1898246
22417	Breast-Cancer	GSE7904	GSM194438	T	None	6.741467
22418	Breast-Cancer	GSE7904	GSM194439	T	None	6.3923173
22419	Breast-Cancer	GSE7515	GSM194624	T	None	6.6865005
22420	Breast-Cancer	GSE7515	GSM194625	T	None	7.330917
22421	Breast-Cancer	GSE7515	GSM194626	T	None	6.70044
22422	Breast-Cancer	GSE7515	GSM194627	T	None	6.9886847
22423	Breast-Cancer	GSE7515	GSM194628	T	None	6.61471
22424	Breast-Cancer	GSE7515	GSM194629	T	None	7.149747
22425	Breast-Cancer	GSE7515	GSM194630	T	None	7.2573876
22426	Breast-Cancer	GSE7515	GSM194631	T	None	8.2526655
22427	Breast-Cancer	GSE7515	GSM194632	T	None	10.952013
22428	Breast-Cancer	GSE7515	GSM194633	T	None	7.9188633
22429	Breast-Cancer	GSE7515	GSM194634	T	None	8.813781
22430	Breast-Cancer	GSE76275	GSM1974566	T	None	7.3750396
22431	Breast-Cancer	GSE76275	GSM1974567	T	None	7.098032
22432	Breast-Cancer	GSE76275	GSM1974568	T	None	8.5736475
22433	Breast-Cancer	GSE76275	GSM1974569	T	None	8.48784
22434	Breast-Cancer	GSE76275	GSM1974570	T	None	8.0821495
22435	Breast-Cancer	GSE76275	GSM1974571	T	None	8.055283
22436	Breast-Cancer	GSE76275	GSM1974572	T	None	7.2479277
22437	Breast-Cancer	GSE76275	GSM1974573	T	None	9.231221
22438	Breast-Cancer	GSE76275	GSM1974574	T	None	7.4757333
22439	Breast-Cancer	GSE76275	GSM1974575	T	None	7.129283
22440	Breast-Cancer	GSE76275	GSM1974576	T	None	8.139551
22441	Breast-Cancer	GSE76275	GSM1974577	T	None	7.7813597
22442	Breast-Cancer	GSE76275	GSM1974578	T	None	8.271463
22443	Breast-Cancer	GSE76275	GSM1974579	T	None	8.285402
22444	Breast-Cancer	GSE76275	GSM1974580	T	None	7.577429
22445	Breast-Cancer	GSE76275	GSM1974581	T	None	9.588715
22446	Breast-Cancer	GSE76275	GSM1974582	T	None	8.113742
22447	Breast-Cancer	GSE76275	GSM1974583	T	None	8.098032
22448	Breast-Cancer	GSE76275	GSM1974584	T	None	7.84549
22449	Breast-Cancer	GSE76275	GSM1974585	T	None	7.3750396
22450	Breast-Cancer	GSE76275	GSM1974586	T	None	7.169925
22451	Breast-Cancer	GSE76275	GSM1974587	T	None	7.5622425
22452	Breast-Cancer	GSE76275	GSM1974588	T	None	7.33985
22453	Breast-Cancer	GSE76275	GSM1974589	T	None	7.321928
22454	Breast-Cancer	GSE76275	GSM1974590	T	None	7.894818
22455	Breast-Cancer	GSE76275	GSM1974591	T	None	7.6724253
22456	Breast-Cancer	GSE76275	GSM1974592	T	None	8.3663225
22457	Breast-Cancer	GSE76275	GSM1974593	T	None	8.2620945
22458	Breast-Cancer	GSE76275	GSM1974594	T	None	9.187352
22459	Breast-Cancer	GSE76275	GSM1974595	T	None	6.70044
22460	Breast-Cancer	GSE76275	GSM1974596	T	None	8.60733
22461	Breast-Cancer	GSE76275	GSM1974597	T	None	6.3750396
22462	Breast-Cancer	GSE76275	GSM1974598	T	None	9.095397
22463	Breast-Cancer	GSE76275	GSM1974599	T	None	7.7548876
22464	Breast-Cancer	GSE76275	GSM1974600	T	None	7.8009
22465	Breast-Cancer	GSE76275	GSM1974601	T	None	7.84549
22466	Breast-Cancer	GSE76275	GSM1974602	T	None	7.8641863
22467	Breast-Cancer	GSE76275	GSM1974603	T	None	8.84549
22468	Breast-Cancer	GSE76275	GSM1974604	T	None	6.9068904
22469	Breast-Cancer	GSE76275	GSM1974605	T	None	5.2094536
22470	Breast-Cancer	GSE76275	GSM1974606	T	None	7.83289
22471	Breast-Cancer	GSE76275	GSM1974607	T	None	9.179909
22472	Breast-Cancer	GSE76275	GSM1974608	T	None	7.434628
22473	Breast-Cancer	GSE76275	GSM1974609	T	None	8.3706875
22474	Breast-Cancer	GSE76275	GSM1974610	T	None	8.471675
22475	Breast-Cancer	GSE76275	GSM1974611	T	None	8.071463
22476	Breast-Cancer	GSE76275	GSM1974612	T	None	7.539159
22477	Breast-Cancer	GSE76275	GSM1974613	T	None	7.8265486
22478	Breast-Cancer	GSE76275	GSM1974614	T	None	9.674192
22479	Breast-Cancer	GSE76275	GSM1974615	T	None	7.098032
22480	Breast-Cancer	GSE76275	GSM1974616	T	None	5.807355
22481	Breast-Cancer	GSE76275	GSM1974617	T	None	7.5468946
22482	Breast-Cancer	GSE76275	GSM1974618	T	None	7.321928
22483	Breast-Cancer	GSE76275	GSM1974619	T	None	7.0768156
22484	Breast-Cancer	GSE76275	GSM1974620	T	None	9.027906
22485	Breast-Cancer	GSE76275	GSM1974621	T	None	8.214319
22486	Breast-Cancer	GSE76275	GSM1974622	T	None	6.539159
22487	Breast-Cancer	GSE76275	GSM1974623	T	None	8.28077
22488	Breast-Cancer	GSE76275	GSM1974624	T	None	8.396605
22489	Breast-Cancer	GSE76275	GSM1974625	T	None	5.807355
22490	Breast-Cancer	GSE76275	GSM1974626	T	None	9.658212
22491	Breast-Cancer	GSE76275	GSM1974627	T	None	7.9188633
22492	Breast-Cancer	GSE76275	GSM1974628	T	None	8.0
22493	Breast-Cancer	GSE76275	GSM1974629	T	None	8.851749
22494	Breast-Cancer	GSE76275	GSM1974630	T	None	7.022368
22495	Breast-Cancer	GSE76275	GSM1974631	T	None	7.2667866
22496	Breast-Cancer	GSE76275	GSM1974632	T	None	7.876517
22497	Breast-Cancer	GSE76275	GSM1974633	T	None	6.97728
22498	Breast-Cancer	GSE76275	GSM1974634	T	None	7.4676056
22499	Breast-Cancer	GSE76275	GSM1974635	T	None	7.7879024
22500	Breast-Cancer	GSE76275	GSM1974636	T	None	8.658212
22501	Breast-Cancer	GSE76275	GSM1974637	T	None	5.357552
22502	Breast-Cancer	GSE76275	GSM1974638	T	None	6.820179
22503	Breast-Cancer	GSE76275	GSM1974639	T	None	8.033423
22504	Breast-Cancer	GSE76275	GSM1974640	T	None	8.632996
22505	Breast-Cancer	GSE76275	GSM1974641	T	None	6.1898246
22506	Breast-Cancer	GSE76275	GSM1974642	T	None	8.707359
22507	Breast-Cancer	GSE76275	GSM1974643	T	None	8.1848755
22508	Breast-Cancer	GSE76275	GSM1974644	T	None	8.539159
22509	Breast-Cancer	GSE76275	GSM1974645	T	None	6.794416
22510	Breast-Cancer	GSE76275	GSM1974646	T	None	8.087462
22511	Breast-Cancer	GSE76275	GSM1974647	T	None	6.5849624
22512	Breast-Cancer	GSE76275	GSM1974648	T	None	7.539159
22513	Breast-Cancer	GSE76275	GSM1974649	T	None	6.409391
22514	Breast-Cancer	GSE76275	GSM1974650	T	None	8.451211
22515	Breast-Cancer	GSE76275	GSM1974651	T	None	9.764872
22516	Breast-Cancer	GSE76275	GSM1974652	T	None	7.8641863
22517	Breast-Cancer	GSE76275	GSM1974653	T	None	7.820179
22518	Breast-Cancer	GSE76275	GSM1974654	T	None	7.434628
22519	Breast-Cancer	GSE76275	GSM1974655	T	None	6.894818
22520	Breast-Cancer	GSE76275	GSM1974656	T	None	6.6582117
22521	Breast-Cancer	GSE76275	GSM1974657	T	None	7.179909
22522	Breast-Cancer	GSE76275	GSM1974658	T	None	7.0552826
22523	Breast-Cancer	GSE76275	GSM1974659	T	None	6.9188633
22524	Breast-Cancer	GSE76275	GSM1974660	T	None	8.417852
22525	Breast-Cancer	GSE76275	GSM1974661	T	None	8.696967
22526	Breast-Cancer	GSE76275	GSM1974662	T	None	7.7548876
22527	Breast-Cancer	GSE76275	GSM1974663	T	None	6.97728
22528	Breast-Cancer	GSE76275	GSM1974664	T	None	7.84549
22529	Breast-Cancer	GSE76275	GSM1974665	T	None	7.4594316
22530	Breast-Cancer	GSE76275	GSM1974666	T	None	7.839204
22531	Breast-Cancer	GSE76275	GSM1974667	T	None	7.6220517
22532	Breast-Cancer	GSE76275	GSM1974668	T	None	7.965784
22533	Breast-Cancer	GSE76275	GSM1974669	T	None	8.134426
22534	Breast-Cancer	GSE76275	GSM1974670	T	None	7.0552826
22535	Breast-Cancer	GSE76275	GSM1974671	T	None	7.7347097
22536	Breast-Cancer	GSE76275	GSM1974672	T	None	8.134426
22537	Breast-Cancer	GSE76275	GSM1974673	T	None	6.066089
22538	Breast-Cancer	GSE76275	GSM1974674	T	None	5.97728
22539	Breast-Cancer	GSE76275	GSM1974675	T	None	7.636625
22540	Breast-Cancer	GSE76275	GSM1974676	T	None	8.6510515
22541	Breast-Cancer	GSE76275	GSM1974677	T	None	6.894818
22542	Breast-Cancer	GSE76275	GSM1974678	T	None	7.357552
22543	Breast-Cancer	GSE76275	GSM1974679	T	None	8.405142
22544	Breast-Cancer	GSE76275	GSM1974680	T	None	9.226412
22545	Breast-Cancer	GSE76275	GSM1974681	T	None	6.426265
22546	Breast-Cancer	GSE76275	GSM1974682	T	None	8.199673
22547	Breast-Cancer	GSE76275	GSM1974683	T	None	8.751544
22548	Breast-Cancer	GSE76275	GSM1974684	T	None	8.774787
22549	Breast-Cancer	GSE76275	GSM1974685	T	None	7.033423
22550	Breast-Cancer	GSE76275	GSM1974686	T	None	8.566054
22551	Breast-Cancer	GSE76275	GSM1974687	T	None	6.9541965
22552	Breast-Cancer	GSE76275	GSM1974688	T	None	6.409391
22553	Breast-Cancer	GSE76275	GSM1974689	T	None	6.149747
22554	Breast-Cancer	GSE76275	GSM1974690	T	None	8.204571
22555	Breast-Cancer	GSE76275	GSM1974691	T	None	7.768184
22556	Breast-Cancer	GSE76275	GSM1974692	T	None	7.7210994
22557	Breast-Cancer	GSE76275	GSM1974693	T	None	8.326429
22558	Breast-Cancer	GSE76275	GSM1974694	T	None	8.942514
22559	Breast-Cancer	GSE76275	GSM1974696	T	None	7.554589
22560	Breast-Cancer	GSE76275	GSM1974697	T	None	6.6724253
22561	Breast-Cancer	GSE76275	GSM1974698	T	None	7.84549
22562	Breast-Cancer	GSE76275	GSM1974699	T	None	8.927778
22563	Breast-Cancer	GSE76275	GSM1974700	T	None	7.839204
22564	Breast-Cancer	GSE76275	GSM1974701	T	None	8.228819
22565	Breast-Cancer	GSE76275	GSM1974702	T	None	8.0223675
22566	Breast-Cancer	GSE76275	GSM1974703	T	None	8.84549
22567	Breast-Cancer	GSE76275	GSM1974704	T	None	8.507794
22568	Breast-Cancer	GSE76275	GSM1974705	T	None	7.83289
22569	Breast-Cancer	GSE76275	GSM1974706	T	None	7.2384048
22570	Breast-Cancer	GSE76275	GSM1974707	T	None	8.179909
22571	Breast-Cancer	GSE76275	GSM1974708	T	None	8.882643
22572	Breast-Cancer	GSE76275	GSM1974709	T	None	7.6073303
22573	Breast-Cancer	GSE76275	GSM1974710	T	None	7.8137813
22574	Breast-Cancer	GSE76275	GSM1974711	T	None	8.174926
22575	Breast-Cancer	GSE76275	GSM1974712	T	None	7.83289
22576	Breast-Cancer	GSE76275	GSM1974713	T	None	8.271463
22577	Breast-Cancer	GSE76275	GSM1974714	T	None	8.558421
22578	Breast-Cancer	GSE76275	GSM1974715	T	None	8.611025
22579	Breast-Cancer	GSE76275	GSM1974716	T	None	9.584963
22580	Breast-Cancer	GSE76275	GSM1974717	T	None	7.774787
22581	Breast-Cancer	GSE76275	GSM1974718	T	None	8.388018
22582	Breast-Cancer	GSE76275	GSM1974719	T	None	9.375039
22583	Breast-Cancer	GSE76275	GSM1974720	T	None	6.4594316
22584	Breast-Cancer	GSE76275	GSM1974721	T	None	7.936638
22585	Breast-Cancer	GSE76275	GSM1974722	T	None	6.807355
22586	Breast-Cancer	GSE76275	GSM1974723	T	None	8.618385
22587	Breast-Cancer	GSE76275	GSM1974724	T	None	8.643856
22588	Breast-Cancer	GSE76275	GSM1974725	T	None	8.430452
22589	Breast-Cancer	GSE76275	GSM1974726	T	None	7.774787
22590	Breast-Cancer	GSE76275	GSM1974727	T	None	6.7813597
22591	Breast-Cancer	GSE76275	GSM1974728	T	None	5.554589
22592	Breast-Cancer	GSE76275	GSM1974729	T	None	6.523562
22593	Breast-Cancer	GSE76275	GSM1974730	T	None	6.321928
22594	Breast-Cancer	GSE76275	GSM1974731	T	None	8.098032
22595	Breast-Cancer	GSE76275	GSM1974732	T	None	7.0552826
22596	Breast-Cancer	GSE76275	GSM1974733	T	None	8.60733
22597	Breast-Cancer	GSE76275	GSM1974734	T	None	8.189824
22598	Breast-Cancer	GSE76275	GSM1974735	T	None	6.6724253
22599	Breast-Cancer	GSE76275	GSM1974736	T	None	7.451211
22600	Breast-Cancer	GSE76275	GSM1974737	T	None	7.1898246
22601	Breast-Cancer	GSE76275	GSM1974738	T	None	8.447083
22602	Breast-Cancer	GSE76275	GSM1974739	T	None	6.965784
22603	Breast-Cancer	GSE76275	GSM1974740	T	None	7.087463
22604	Breast-Cancer	GSE76275	GSM1974741	T	None	8.348728
22605	Breast-Cancer	GSE76275	GSM1974742	T	None	7.2946205
22606	Breast-Cancer	GSE76275	GSM1974743	T	None	6.507795
22607	Breast-Cancer	GSE76275	GSM1974744	T	None	8.0223675
22608	Breast-Cancer	GSE76275	GSM1974745	T	None	7.665336
22609	Breast-Cancer	GSE76275	GSM1974746	T	None	8.2620945
22610	Breast-Cancer	GSE76275	GSM1974747	T	None	9.315149
22611	Breast-Cancer	GSE76275	GSM1974748	T	None	8.511753
22612	Breast-Cancer	GSE76275	GSM1974749	T	None	7.7615514
22613	Breast-Cancer	GSE76275	GSM1974750	T	None	8.78136
22614	Breast-Cancer	GSE76275	GSM1974751	T	None	9.837628
22615	Breast-Cancer	GSE76275	GSM1974752	T	None	8.224002
22616	Breast-Cancer	GSE76275	GSM1974753	T	None	9.469642
22617	Breast-Cancer	GSE76275	GSM1974754	T	None	6.97728
22618	Breast-Cancer	GSE76275	GSM1974755	T	None	8.144658
22619	Breast-Cancer	GSE76275	GSM1974756	T	None	7.199672
22620	Breast-Cancer	GSE76275	GSM1974757	T	None	8.588715
22621	Breast-Cancer	GSE76275	GSM1974758	T	None	7.2854023
22622	Breast-Cancer	GSE76275	GSM1974759	T	None	7.228819
22623	Breast-Cancer	GSE76275	GSM1974760	T	None	7.1189413
22624	Breast-Cancer	GSE76275	GSM1974761	T	None	6.9188633
22625	Breast-Cancer	GSE76275	GSM1974762	T	None	8.807355
22626	Breast-Cancer	GSE76275	GSM1974763	T	None	7.098032
22627	Breast-Cancer	GSE76275	GSM1978883	T	None	8.409391
22628	Breast-Cancer	GSE76275	GSM1978884	T	None	7.7548876
22629	Breast-Cancer	GSE76275	GSM1978885	T	None	8.997179
22630	Breast-Cancer	GSE76275	GSM1978886	T	None	8.2620945
22631	Breast-Cancer	GSE76275	GSM1978887	T	None	6.5849624
22632	Breast-Cancer	GSE76275	GSM1978888	T	None	8.396605
22633	Breast-Cancer	GSE76275	GSM1978889	T	None	7.1085243
22634	Breast-Cancer	GSE76275	GSM1978890	T	None	5.321928
22635	Breast-Cancer	GSE76275	GSM1978891	T	None	7.768184
22636	Breast-Cancer	GSE76275	GSM1978892	T	None	6.9307375
22637	Breast-Cancer	GSE76275	GSM1978893	T	None	8.61471
22638	Breast-Cancer	GSE76275	GSM1978894	T	None	8.33985
22639	Breast-Cancer	GSE76275	GSM1978895	T	None	8.134426
22640	Breast-Cancer	GSE76275	GSM1978896	T	None	8.857981
22641	Breast-Cancer	GSE76275	GSM1978897	T	None	6.2667866
22642	Breast-Cancer	GSE76275	GSM1978898	T	None	7.451211
22643	Breast-Cancer	GSE76275	GSM1978899	T	None	8.28077
22644	Breast-Cancer	GSE76275	GSM1978900	T	None	7.033423
22645	Breast-Cancer	GSE76275	GSM1978901	T	None	6.044394
22646	Breast-Cancer	GSE76275	GSM1978902	T	None	6.409391
22647	Breast-Cancer	GSE76275	GSM1978903	T	None	6.807355
22648	Breast-Cancer	GSE76275	GSM1978904	T	None	6.5849624
22649	Breast-Cancer	GSE76275	GSM1978905	T	None	7.4429436
22650	Breast-Cancer	GSE76275	GSM1978906	T	None	8.804131
22651	Breast-Cancer	GSE76275	GSM1978907	T	None	6.1898246
22652	Breast-Cancer	GSE76275	GSM1978908	T	None	6.5698557
22653	Breast-Cancer	GSE76275	GSM1978909	T	None	8.3442955
22654	Breast-Cancer	GSE76275	GSM1978910	T	None	6.044394
22655	Breast-Cancer	GSE76275	GSM1978911	T	None	6.3037806
22656	Breast-Cancer	GSE76275	GSM1978912	T	None	6.044394
22657	Breast-Cancer	GSE76275	GSM1978913	T	None	5.643856
22658	Breast-Cancer	GSE76275	GSM1978914	T	None	6.70044
22659	Breast-Cancer	GSE76275	GSM1978915	T	None	6.2094536
22660	Breast-Cancer	GSE76275	GSM1978916	T	None	8.055283
22661	Breast-Cancer	GSE76275	GSM1978917	T	None	7.5157
22662	Breast-Cancer	GSE76275	GSM1978918	T	None	5.807355
22663	Breast-Cancer	GSE76275	GSM1978919	T	None	6.820179
22664	Breast-Cancer	GSE76275	GSM1978920	T	None	6.9068904
22665	Breast-Cancer	GSE76275	GSM1978921	T	None	6.149747
22666	Breast-Cancer	GSE76275	GSM1978922	T	None	5.491853
22667	Breast-Cancer	GSE76275	GSM1978923	T	None	7.149747
22668	Breast-Cancer	GSE76275	GSM1978924	T	None	5.2854023
22669	Breast-Cancer	GSE76275	GSM1978925	T	None	6.2479277
22670	Breast-Cancer	GSE76275	GSM1978926	T	None	5.7813597
22671	Breast-Cancer	GSE76275	GSM1978927	T	None	6.044394
22672	Breast-Cancer	GSE76275	GSM1978928	T	None	9.221587
22673	Breast-Cancer	GSE76275	GSM1978929	T	None	6.5698557
22674	Breast-Cancer	GSE76275	GSM1978930	T	None	6.3750396
22675	Breast-Cancer	GSE76275	GSM1978931	T	None	6.9188633
22676	Breast-Cancer	GSE76275	GSM1978932	T	None	8.857981
22677	Breast-Cancer	GSE76275	GSM1978933	T	None	4.9541965
22678	Breast-Cancer	GSE76275	GSM1978934	T	None	6.539159
22679	Breast-Cancer	GSE76275	GSM1978935	T	None	6.4757333
22680	Breast-Cancer	GSE76275	GSM1978936	T	None	5.426265
22681	Breast-Cancer	GSE76275	GSM1978937	T	None	5.6724253
22682	Breast-Cancer	GSE76275	GSM1978938	T	None	6.643856
22683	Breast-Cancer	GSE76275	GSM1978939	T	None	6.9188633
22684	Breast-Cancer	GSE76275	GSM1978940	T	None	7.9829936
22685	Breast-Cancer	GSE76275	GSM1978941	T	None	9.17742
22686	Breast-Cancer	GSE76275	GSM1978942	T	None	6.2667866
22687	Breast-Cancer	GSE76275	GSM1978943	T	None	5.97728
22688	Breast-Cancer	GSE76275	GSM1978944	T	None	6.0
22689	Breast-Cancer	GSE76275	GSM1978945	T	None	7.9943533
22690	Breast-Cancer	GSE76275	GSM1978946	T	None	7.2094536
22691	Breast-Cancer	GSE76275	GSM1978947	T	None	7.044394
22692	Breast-Cancer	GSE76275	GSM1978948	T	None	6.228819
22693	Breast-Cancer	GSE76275	GSM1978949	T	None	7.8009
22700	Breast-Cancer	GSE2109	GSM203623	T	None	9.566054
22701	Breast-Cancer	GSE2109	GSM203624	T	None	6.6293564
22702	Breast-Cancer	GSE2109	GSM203628	T	None	8.23362
22703	Breast-Cancer	GSE2109	GSM203639	T	None	5.882643
22704	Breast-Cancer	GSE2109	GSM203648	T	None	5.857981
22705	Breast-Cancer	GSE2109	GSM203658	T	None	6.820179
22706	Breast-Cancer	GSE2109	GSM203669	T	None	8.47978
22707	Breast-Cancer	GSE2109	GSM203690	T	None	6.4757333
22708	Breast-Cancer	GSE2109	GSM203693	T	None	7.5698557
22709	Breast-Cancer	GSE2109	GSM203701	T	None	8.33539
22710	Breast-Cancer	GSE2109	GSM203708	T	None	6.3037806
22711	Breast-Cancer	GSE2109	GSM203726	T	None	9.537218
22712	Breast-Cancer	GSE2109	GSM203752	T	None	8.0168085
22713	Breast-Cancer	GSE2109	GSM203759	T	None	7.1898246
22714	Breast-Cancer	GSE2109	GSM203784	T	None	6.022368
22715	Breast-Cancer	GSE2109	GSM203792	T	None	10.133142
22765	Breast-Cancer	GSE8977	GSM227530	T	None	7.348728
22766	Breast-Cancer	GSE8977	GSM227531	T	None	7.554589
22767	Breast-Cancer	GSE8977	GSM227532	T	None	8.550747
22768	Breast-Cancer	GSE8977	GSM227533	T	None	8.060696
22769	Breast-Cancer	GSE8977	GSM227534	T	None	8.169925
22770	Breast-Cancer	GSE8977	GSM227535	T	None	7.312883
22772	Breast-Cancer	GSE2109	GSM231884	T	None	6.5698557
22773	Breast-Cancer	GSE2109	GSM231886	T	None	8.303781
22774	Breast-Cancer	GSE2109	GSM231887	T	None	8.271463
22775	Breast-Cancer	GSE2109	GSM231892	T	None	7.5157
22776	Breast-Cancer	GSE2109	GSM231902	T	None	8.2526655
22777	Breast-Cancer	GSE2109	GSM231917	T	None	7.1189413
22778	Breast-Cancer	GSE2109	GSM231918	T	None	8.33539
22779	Breast-Cancer	GSE2109	GSM231919	T	None	6.6865005
22780	Breast-Cancer	GSE2109	GSM231932	T	None	7.857981
22781	Breast-Cancer	GSE2109	GSM231976	T	None	7.2667866
22782	Breast-Cancer	GSE2109	GSM231992	T	None	8.618385
22783	Breast-Cancer	GSE9195	GSM232194	T	None	6.1085243
22784	Breast-Cancer	GSE9195	GSM232195	T	None	6.228819
22785	Breast-Cancer	GSE9195	GSM232196	T	None	4.9541965
22786	Breast-Cancer	GSE9195	GSM232197	T	None	6.491853
22787	Breast-Cancer	GSE9195	GSM232198	T	None	5.807355
22788	Breast-Cancer	GSE9195	GSM232199	T	None	7.807355
22789	Breast-Cancer	GSE9195	GSM232200	T	None	5.7279205
22790	Breast-Cancer	GSE9195	GSM232201	T	None	6.33985
22791	Breast-Cancer	GSE9195	GSM232202	T	None	6.0
22792	Breast-Cancer	GSE9195	GSM232203	T	None	6.1898246
22793	Breast-Cancer	GSE9195	GSM232204	T	None	5.97728
22794	Breast-Cancer	GSE9195	GSM232205	T	None	6.523562
22795	Breast-Cancer	GSE9195	GSM232206	T	None	5.97728
22796	Breast-Cancer	GSE9195	GSM232207	T	None	6.321928
22797	Breast-Cancer	GSE9195	GSM232208	T	None	6.7813597
22798	Breast-Cancer	GSE9195	GSM232209	T	None	6.33985
22799	Breast-Cancer	GSE9195	GSM232210	T	None	5.9068904
22800	Breast-Cancer	GSE9195	GSM232211	T	None	6.6293564
22801	Breast-Cancer	GSE9195	GSM232212	T	None	6.169925
22802	Breast-Cancer	GSE9195	GSM232213	T	None	7.592457
22803	Breast-Cancer	GSE9195	GSM232214	T	None	6.426265
22804	Breast-Cancer	GSE9195	GSM232215	T	None	5.2479277
22805	Breast-Cancer	GSE9195	GSM232216	T	None	6.491853
22806	Breast-Cancer	GSE9195	GSM232217	T	None	5.70044
