Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
11778	Blood-Cancer	GSE22845	GSM564652	T	None	6.2479277
11779	Blood-Cancer	GSE22845	GSM564653	T	None	8.40088
11780	Blood-Cancer	GSE22845	GSM564654	T	None	7.5849624
11781	Blood-Cancer	GSE22845	GSM564655	T	None	6.3923173
11782	Blood-Cancer	GSE22845	GSM564656	T	None	7.4008794
11783	Blood-Cancer	GSE22845	GSM564657	T	None	6.1085243
11784	Blood-Cancer	GSE22845	GSM564658	T	None	5.7548876
11785	Blood-Cancer	GSE22845	GSM564659	T	None	8.375039
11786	Blood-Cancer	GSE22845	GSM564660	T	None	7.33985
11787	Blood-Cancer	GSE22845	GSM564661	T	None	5.554589
11788	Blood-Cancer	GSE22845	GSM564662	T	None	7.199672
11789	Blood-Cancer	GSE22845	GSM564663	T	None	6.409391
11790	Blood-Cancer	GSE22845	GSM564664	T	None	6.169925
11791	Blood-Cancer	GSE22845	GSM564665	T	None	8.159871
11792	Blood-Cancer	GSE22845	GSM564666	T	None	5.83289
11793	Blood-Cancer	GSE22845	GSM564667	T	None	5.9307375
11794	Blood-Cancer	GSE22845	GSM564668	T	None	5.4594316
11795	Blood-Cancer	GSE22845	GSM564669	T	None	6.1085243
11796	Blood-Cancer	GSE22845	GSM564670	T	None	5.4594316
11797	Blood-Cancer	GSE22845	GSM564671	T	None	5.70044
11798	Blood-Cancer	GSE22845	GSM564672	T	None	6.3750396
11799	Blood-Cancer	GSE22845	GSM564673	T	None	5.643856
11800	Blood-Cancer	GSE22845	GSM564674	T	None	6.554589
11801	Blood-Cancer	GSE22845	GSM564675	T	None	6.169925
11802	Blood-Cancer	GSE22845	GSM564676	T	None	6.044394
11803	Blood-Cancer	GSE22845	GSM564677	T	None	7.321928
11804	Blood-Cancer	GSE22845	GSM564678	T	None	6.3750396
11805	Blood-Cancer	GSE22845	GSM564679	T	None	5.491853
11806	Blood-Cancer	GSE22845	GSM564680	T	None	7.139551
11807	Blood-Cancer	GSE22845	GSM564681	T	None	4.807355
11808	Blood-Cancer	GSE22845	GSM564682	T	None	6.228819
11809	Blood-Cancer	GSE22845	GSM564683	T	None	6.794416
11810	Blood-Cancer	GSE22845	GSM564684	T	None	6.066089
11811	Blood-Cancer	GSE22845	GSM564685	T	None	8.3706875
11812	Blood-Cancer	GSE22845	GSM564686	T	None	6.894818
11813	Blood-Cancer	GSE22845	GSM564687	T	None	5.70044
11814	Blood-Cancer	GSE22845	GSM564688	T	None	7.0552826
11815	Blood-Cancer	GSE22845	GSM564689	T	None	7.383704
11816	Blood-Cancer	GSE22845	GSM564690	T	None	5.4594316
11817	Blood-Cancer	GSE22845	GSM564691	T	None	6.321928
11818	Blood-Cancer	GSE22845	GSM564692	T	None	5.129283
11819	Blood-Cancer	GSE22845	GSM564693	T	None	6.539159
11820	Blood-Cancer	GSE22845	GSM564694	T	None	6.4757333
11821	Blood-Cancer	GSE22845	GSM564695	T	None	6.9425144
11822	Blood-Cancer	GSE22845	GSM564696	T	None	7.9248123
11823	Blood-Cancer	GSE22845	GSM564697	T	None	7.3037806
11824	Blood-Cancer	GSE22845	GSM564698	T	None	7.748193
11825	Blood-Cancer	GSE22845	GSM564699	T	None	7.7615514
11826	Blood-Cancer	GSE22845	GSM564700	T	None	6.4757333
11827	Blood-Cancer	GSE22845	GSM564701	T	None	6.066089
11828	Blood-Cancer	GSE22845	GSM564702	T	None	6.9068904
11829	Blood-Cancer	GSE22845	GSM564703	T	None	7.348728
11830	Blood-Cancer	GSE22845	GSM564704	T	None	6.539159
11831	Blood-Cancer	GSE22845	GSM564705	T	None	6.0
11832	Blood-Cancer	GSE22845	GSM564706	T	None	5.97728
11833	Blood-Cancer	GSE22845	GSM564707	T	None	6.044394
11834	Blood-Cancer	GSE22845	GSM564708	T	None	7.491853
11835	Blood-Cancer	GSE22845	GSM564709	T	None	7.5849624
11836	Blood-Cancer	GSE22845	GSM564710	T	None	6.741467
11837	Blood-Cancer	GSE22845	GSM564711	T	None	6.9307375
11838	Blood-Cancer	GSE22845	GSM564712	T	None	7.577429
11839	Blood-Cancer	GSE22845	GSM564713	T	None	5.70044
11840	Blood-Cancer	GSE22845	GSM564714	T	None	6.1085243
11841	Blood-Cancer	GSE22845	GSM564715	T	None	5.83289
11842	Blood-Cancer	GSE22845	GSM564716	T	None	6.4594316
11843	Blood-Cancer	GSE22845	GSM564717	T	None	6.426265
11844	Blood-Cancer	GSE22845	GSM564718	T	None	7.33985
11845	Blood-Cancer	GSE22845	GSM564719	T	None	5.807355
11846	Blood-Cancer	GSE22845	GSM564720	T	None	6.087463
11847	Blood-Cancer	GSE22845	GSM564721	T	None	6.83289
11848	Blood-Cancer	GSE22845	GSM564722	T	None	8.149747
11849	Blood-Cancer	GSE22845	GSM564723	T	None	6.357552
11850	Blood-Cancer	GSE22845	GSM564724	T	None	7.1189413
11851	Blood-Cancer	GSE22845	GSM564725	T	None	6.6865005
11852	Blood-Cancer	GSE22845	GSM564726	T	None	6.6724253
11853	Blood-Cancer	GSE22845	GSM564727	T	None	6.3923173
11854	Blood-Cancer	GSE22845	GSM564728	T	None	7.507795
11855	Blood-Cancer	GSE22845	GSM564729	T	None	6.6865005
11856	Blood-Cancer	GSE22845	GSM564730	T	None	7.1085243
11857	Blood-Cancer	GSE22845	GSM564731	T	None	7.61471
11858	Blood-Cancer	GSE22845	GSM564732	T	None	7.6510515
11859	Blood-Cancer	GSE22845	GSM564733	T	None	5.857981
11860	Blood-Cancer	GSE22845	GSM564734	T	None	7.5157
11861	Blood-Cancer	GSE22845	GSM564735	T	None	5.7279205
11862	Blood-Cancer	GSE22845	GSM564736	T	None	6.169925
11863	Blood-Cancer	GSE22845	GSM564737	T	None	6.820179
11864	Blood-Cancer	GSE22845	GSM564738	T	None	6.022368
11865	Blood-Cancer	GSE22845	GSM564739	T	None	8.396605
11866	Blood-Cancer	GSE22845	GSM564740	T	None	8.3706875
11867	Blood-Cancer	GSE22845	GSM564741	T	None	6.882643
11868	Blood-Cancer	GSE22845	GSM564742	T	None	6.149747
11869	Blood-Cancer	GSE22845	GSM564743	T	None	6.3037806
11870	Blood-Cancer	GSE22845	GSM564744	T	None	7.199672
11871	Blood-Cancer	GSE22845	GSM564745	T	None	7.8137813
11872	Blood-Cancer	GSE22845	GSM564746	T	None	5.087463
11873	Blood-Cancer	GSE22845	GSM564747	T	None	7.7210994
11874	Blood-Cancer	GSE22845	GSM564748	T	None	6.794416
11875	Blood-Cancer	GSE22845	GSM564749	T	None	6.129283
11876	Blood-Cancer	GSE22845	GSM564750	T	None	7.1085243
11877	Blood-Cancer	GSE22845	GSM564751	T	None	6.4429436
11878	Blood-Cancer	GSE22845	GSM564752	T	None	6.6724253
11879	Blood-Cancer	GSE22845	GSM564753	T	None	7.033423
11880	Blood-Cancer	GSE22845	GSM564754	T	None	6.741467
11881	Blood-Cancer	GSE22845	GSM564755	T	None	5.9307375
11882	Blood-Cancer	GSE22845	GSM564756	T	None	5.491853
11883	Blood-Cancer	GSE22845	GSM564757	T	None	6.539159
11884	Blood-Cancer	GSE22845	GSM564758	T	None	7.7548876
11885	Blood-Cancer	GSE22845	GSM564759	T	None	6.2854023
11886	Blood-Cancer	GSE22845	GSM564760	T	None	7.2384048
11887	Blood-Cancer	GSE22845	GSM564761	T	None	6.33985
11888	Blood-Cancer	GSE22845	GSM564762	T	None	5.807355
11912	Blood-Cancer	GSE2842	GSM60536	T	None	5.087463
11913	Blood-Cancer	GSE2842	GSM60537	T	None	4.7548876
11914	Blood-Cancer	GSE2842	GSM60538	T	None	7.9307375
11915	Blood-Cancer	GSE2842	GSM60539	T	None	7.2479277
11916	Blood-Cancer	GSE2842	GSM60540	T	None	7.636625
11917	Blood-Cancer	GSE2842	GSM60541	T	None	7.199672
11918	Blood-Cancer	GSE2842	GSM60594	T	None	9.02514
11919	Blood-Cancer	GSE2842	GSM60595	T	None	8.696967
11920	Blood-Cancer	GSE2842	GSM60597	T	None	9.3014965
11921	Blood-Cancer	GSE2842	GSM60599	T	None	9.204571
11922	Blood-Cancer	GSE2842	GSM60601	T	None	5.321928
11923	Blood-Cancer	GSE2842	GSM60603	T	None	5.321928
11924	Blood-Cancer	GSE25550	GSM628033	T	None	7.0552826
11925	Blood-Cancer	GSE25550	GSM628034	T	None	7.011227
11926	Blood-Cancer	GSE25550	GSM628035	T	None	7.451211
11927	Blood-Cancer	GSE25550	GSM628036	T	None	6.5698557
11928	Blood-Cancer	GSE25550	GSM628037	T	None	5.7548876
11929	Blood-Cancer	GSE25550	GSM628038	T	None	6.61471
11930	Blood-Cancer	GSE25550	GSM628039	T	None	6.426265
11931	Blood-Cancer	GSE25550	GSM628040	T	None	6.523562
11932	Blood-Cancer	GSE25550	GSM628043	T	None	7.383704
11933	Blood-Cancer	GSE25550	GSM628044	T	None	6.794416
11934	Blood-Cancer	GSE25550	GSM628045	T	None	7.199672
11935	Blood-Cancer	GSE25550	GSM628046	T	None	6.491853
11936	Blood-Cancer	GSE25550	GSM628047	T	None	5.9068904
11937	Blood-Cancer	GSE25571	GSM628415	T	None	8.118941
11938	Blood-Cancer	GSE25571	GSM628416	T	None	7.3750396
11939	Blood-Cancer	GSE25571	GSM628417	T	None	5.857981
11940	Blood-Cancer	GSE25571	GSM628418	T	None	6.9307375
11941	Blood-Cancer	GSE25571	GSM628419	T	None	6.409391
11942	Blood-Cancer	GSE25571	GSM628420	T	None	7.2384048
11943	Blood-Cancer	GSE25571	GSM628421	T	None	7.383704
11944	Blood-Cancer	GSE25571	GSM628422	T	None	7.0768156
11945	Blood-Cancer	GSE25571	GSM628423	T	None	7.5468946
11946	Blood-Cancer	GSE25571	GSM628424	T	None	6.97728
11947	Blood-Cancer	GSE25571	GSM628425	T	None	6.409391
11948	Blood-Cancer	GSE25571	GSM628426	T	None	7.507795
11949	Blood-Cancer	GSE25571	GSM628427	T	None	7.6865005
11950	Blood-Cancer	GSE25571	GSM628428	T	None	6.768184
11951	Blood-Cancer	GSE25571	GSM628429	T	None	6.3923173
11952	Blood-Cancer	GSE25571	GSM628430	T	None	6.1085243
11953	Blood-Cancer	GSE25571	GSM628431	T	None	6.5999126
11954	Blood-Cancer	GSE25571	GSM628432	T	None	6.3037806
11955	Blood-Cancer	GSE25571	GSM628433	T	None	7.7279205
11956	Blood-Cancer	GSE25571	GSM628434	T	None	7.965784
11957	Blood-Cancer	GSE25571	GSM628435	T	None	6.491853
11958	Blood-Cancer	GSE25571	GSM628436	T	None	8.06609
11959	Blood-Cancer	GSE25571	GSM628437	T	None	7.179909
11960	Blood-Cancer	GSE25571	GSM628438	T	None	7.6582117
11961	Blood-Cancer	GSE25571	GSM628439	T	None	6.554589
11962	Blood-Cancer	GSE25571	GSM628440	T	None	6.523562
11963	Blood-Cancer	GSE25571	GSM628441	T	None	6.84549
11964	Blood-Cancer	GSE25571	GSM628442	T	None	6.7813597
11965	Blood-Cancer	GSE25571	GSM628443	T	None	6.820179
11966	Blood-Cancer	GSE25571	GSM628444	T	None	7.5698557
11967	Blood-Cancer	GSE25571	GSM628445	T	None	7.383704
11968	Blood-Cancer	GSE25571	GSM628446	T	None	7.179909
11969	Blood-Cancer	GSE25571	GSM628447	T	None	6.9541965
11970	Blood-Cancer	GSE25571	GSM628448	T	None	7.129283
11971	Blood-Cancer	GSE25571	GSM628449	T	None	6.643856
11972	Blood-Cancer	GSE25571	GSM628450	T	None	6.97728
11973	Blood-Cancer	GSE25571	GSM628451	T	None	6.2667866
11974	Blood-Cancer	GSE25571	GSM628452	T	None	7.011227
11975	Blood-Cancer	GSE25571	GSM628453	T	None	7.228819
11976	Blood-Cancer	GSE25571	GSM628454	T	None	6.9425144
11977	Blood-Cancer	GSE25571	GSM628455	T	None	7.033423
11978	Blood-Cancer	GSE25571	GSM628456	T	None	6.4757333
11979	Blood-Cancer	GSE25571	GSM628457	T	None	6.4757333
11980	Blood-Cancer	GSE25571	GSM628458	T	None	7.4594316
11981	Blood-Cancer	GSE25571	GSM628459	T	None	7.066089
11982	Blood-Cancer	GSE25571	GSM628460	T	None	6.3750396
11983	Blood-Cancer	GSE25571	GSM628461	T	None	7.0552826
11984	Blood-Cancer	GSE25571	GSM628462	T	None	6.426265
11985	Blood-Cancer	GSE25571	GSM628463	T	None	6.84549
11986	Blood-Cancer	GSE25571	GSM628464	T	None	6.7279205
11987	Blood-Cancer	GSE25571	GSM628465	T	None	7.748193
11988	Blood-Cancer	GSE25571	GSM628466	T	None	7.8641863
11989	Blood-Cancer	GSE25571	GSM628467	T	None	8.049849
11990	Blood-Cancer	GSE25571	GSM628468	T	None	8.4346285
11991	Blood-Cancer	GSE25571	GSM628469	T	None	5.554589
11992	Blood-Cancer	GSE25571	GSM628470	T	None	6.357552
11993	Blood-Cancer	GSE25571	GSM628471	T	None	6.2479277
11994	Blood-Cancer	GSE25571	GSM628472	T	None	6.9068904
11995	Blood-Cancer	GSE25571	GSM628473	T	None	6.882643
11996	Blood-Cancer	GSE25571	GSM628474	T	None	6.6293564
11997	Blood-Cancer	GSE25571	GSM628475	T	None	6.3037806
11998	Blood-Cancer	GSE25571	GSM628476	T	None	7.5313816
11999	Blood-Cancer	GSE25571	GSM628477	T	None	6.491853
12000	Blood-Cancer	GSE25571	GSM628478	T	None	7.2946205
12001	Blood-Cancer	GSE25571	GSM628479	T	None	7.1898246
12002	Blood-Cancer	GSE25571	GSM628480	T	None	6.83289
12003	Blood-Cancer	GSE25571	GSM628481	T	None	6.2094536
12004	Blood-Cancer	GSE25571	GSM628482	T	None	6.1898246
12005	Blood-Cancer	GSE25571	GSM628483	T	None	6.9425144
12006	Blood-Cancer	GSE25571	GSM628484	T	None	6.539159
12007	Blood-Cancer	GSE25571	GSM628485	T	None	6.539159
12008	Blood-Cancer	GSE25571	GSM628486	T	None	7.2761245
12009	Blood-Cancer	GSE25571	GSM628487	T	None	6.321928
12010	Blood-Cancer	GSE25571	GSM628488	T	None	7.768184
12011	Blood-Cancer	GSE25571	GSM628489	T	None	7.5849624
12012	Blood-Cancer	GSE25571	GSM628490	T	None	6.0
12013	Blood-Cancer	GSE25571	GSM628491	T	None	7.179909
12014	Blood-Cancer	GSE25571	GSM628492	T	None	5.9541965
12015	Blood-Cancer	GSE25571	GSM628493	T	None	6.794416
12016	Blood-Cancer	GSE25571	GSM628494	T	None	6.6293564
12017	Blood-Cancer	GSE25571	GSM628495	T	None	7.348728
12018	Blood-Cancer	GSE25571	GSM628496	T	None	7.044394
12019	Blood-Cancer	GSE25571	GSM628497	T	None	7.2479277
12020	Blood-Cancer	GSE25571	GSM628498	T	None	7.6865005
12021	Blood-Cancer	GSE25571	GSM628499	T	None	7.2094536
12022	Blood-Cancer	GSE25571	GSM628500	T	None	6.228819
12023	Blood-Cancer	GSE25571	GSM628501	T	None	7.3750396
12024	Blood-Cancer	GSE25571	GSM628502	T	None	6.2094536
12025	Blood-Cancer	GSE25571	GSM628503	T	None	8.055283
12026	Blood-Cancer	GSE25571	GSM628504	T	None	6.9425144
12027	Blood-Cancer	GSE25571	GSM628505	T	None	7.348728
12028	Blood-Cancer	GSE25571	GSM628506	T	None	6.61471
12029	Blood-Cancer	GSE25571	GSM628507	T	None	7.7813597
12030	Blood-Cancer	GSE25571	GSM628508	T	None	7.4838157
12031	Blood-Cancer	GSE25571	GSM628509	T	None	6.409391
12032	Blood-Cancer	GSE25571	GSM628510	T	None	6.066089
12033	Blood-Cancer	GSE25571	GSM628511	T	None	7.6220517
12034	Blood-Cancer	GSE25571	GSM628512	T	None	7.022368
12035	Blood-Cancer	GSE25571	GSM628513	T	None	8.189824
12036	Blood-Cancer	GSE25571	GSM628514	T	None	7.839204
12037	Blood-Cancer	GSE25571	GSM628515	T	None	6.3750396
12038	Blood-Cancer	GSE25571	GSM628516	T	None	7.33985
12039	Blood-Cancer	GSE25571	GSM628517	T	None	6.33985
12040	Blood-Cancer	GSE25571	GSM628518	T	None	6.5849624
12041	Blood-Cancer	GSE25571	GSM628519	T	None	6.807355
12042	Blood-Cancer	GSE25571	GSM628520	T	None	6.97728
12043	Blood-Cancer	GSE25571	GSM628521	T	None	7.636625
12044	Blood-Cancer	GSE25571	GSM628522	T	None	7.7073593
12045	Blood-Cancer	GSE25571	GSM628523	T	None	6.5849624
12066	Blood-Cancer	GSE26495	GSM651411	T	None	5.3923173
12067	Blood-Cancer	GSE26526	GSM652229	T	None	6.9886847
12068	Blood-Cancer	GSE26526	GSM652230	T	None	4.9068904
12069	Blood-Cancer	GSE26526	GSM652231	T	None	6.2094536
12070	Blood-Cancer	GSE26526	GSM652232	T	None	6.83289
12071	Blood-Cancer	GSE26526	GSM652233	T	None	5.7813597
12072	Blood-Cancer	GSE26526	GSM652234	T	None	6.33985
12073	Blood-Cancer	GSE26526	GSM652235	T	None	5.3923173
12074	Blood-Cancer	GSE26526	GSM652236	T	None	6.84549
12075	Blood-Cancer	GSE26526	GSM652237	T	None	6.129283
12076	Blood-Cancer	GSE26526	GSM652238	T	None	6.9425144
12077	Blood-Cancer	GSE26526	GSM652239	T	None	8.0443945
12078	Blood-Cancer	GSE26526	GSM652240	T	None	7.8009
12079	Blood-Cancer	GSE26526	GSM652241	T	None	5.2094536
12080	Blood-Cancer	GSE26526	GSM652242	T	None	6.554589
12081	Blood-Cancer	GSE26526	GSM652243	T	None	6.9425144
12082	Blood-Cancer	GSE26526	GSM652244	T	None	6.768184
12083	Blood-Cancer	GSE26526	GSM652245	T	None	8.0223675
12084	Blood-Cancer	GSE26526	GSM652246	T	None	7.1898246
12085	Blood-Cancer	GSE26526	GSM652247	T	None	5.3923173
12086	Blood-Cancer	GSE26673	GSM656452	T	None	8.005625
12087	Blood-Cancer	GSE26673	GSM656453	T	None	7.61471
12088	Blood-Cancer	GSE26673	GSM656454	T	None	7.5622425
12089	Blood-Cancer	GSE26673	GSM656455	T	None	9.826549
12090	Blood-Cancer	GSE26673	GSM656456	T	None	7.7347097
12091	Blood-Cancer	GSE26673	GSM656457	T	None	7.2094536
12092	Blood-Cancer	GSE26673	GSM656458	T	None	8.038919
12093	Blood-Cancer	GSE26673	GSM656459	T	None	7.882643
12094	Blood-Cancer	GSE26673	GSM656460	T	None	8.189824
12095	Blood-Cancer	GSE26673	GSM656461	T	None	7.7548876
12096	Blood-Cancer	GSE26673	GSM656462	T	None	7.426265
12097	Blood-Cancer	GSE26673	GSM656463	T	None	7.5622425
12098	Blood-Cancer	GSE26673	GSM656464	T	None	6.807355
12099	Blood-Cancer	GSE26673	GSM656465	T	None	8.527477
12100	Blood-Cancer	GSE26673	GSM656466	T	None	7.693487
12101	Blood-Cancer	GSE26673	GSM656467	T	None	8.588715
12102	Blood-Cancer	GSE26713	GSM657714	T	None	6.6293564
12103	Blood-Cancer	GSE26713	GSM657722	T	None	7.0
12104	Blood-Cancer	GSE26713	GSM657723	T	None	8.0443945
12105	Blood-Cancer	GSE26713	GSM657724	T	None	6.087463
12106	Blood-Cancer	GSE26713	GSM657725	T	None	8.422065
12107	Blood-Cancer	GSE26713	GSM657726	T	None	6.4757333
12108	Blood-Cancer	GSE26713	GSM657727	T	None	7.1189413
12109	Blood-Cancer	GSE26713	GSM657728	T	None	5.882643
12110	Blood-Cancer	GSE26713	GSM657729	T	None	5.9541965
12111	Blood-Cancer	GSE26713	GSM657730	T	None	7.4838157
12112	Blood-Cancer	GSE26713	GSM657731	T	None	6.1085243
12113	Blood-Cancer	GSE26713	GSM657732	T	None	6.022368
12114	Blood-Cancer	GSE26713	GSM657733	T	None	8.060696
12115	Blood-Cancer	GSE26713	GSM657734	T	None	6.539159
12116	Blood-Cancer	GSE26713	GSM657735	T	None	8.224002
12117	Blood-Cancer	GSE26713	GSM657736	T	None	7.554589
12118	Blood-Cancer	GSE26713	GSM657737	T	None	8.413628
12119	Blood-Cancer	GSE26713	GSM657738	T	None	8.438792
12120	Blood-Cancer	GSE26713	GSM657739	T	None	9.036174
12121	Blood-Cancer	GSE26713	GSM657740	T	None	7.451211
12122	Blood-Cancer	GSE26713	GSM657741	T	None	6.8703647
12123	Blood-Cancer	GSE26713	GSM657742	T	None	7.9425144
12124	Blood-Cancer	GSE26713	GSM657743	T	None	6.507795
12125	Blood-Cancer	GSE26713	GSM657744	T	None	6.1898246
12126	Blood-Cancer	GSE26713	GSM657745	T	None	8.379378
12127	Blood-Cancer	GSE26713	GSM657746	T	None	6.9886847
12128	Blood-Cancer	GSE26713	GSM657747	T	None	6.507795
12129	Blood-Cancer	GSE26713	GSM657748	T	None	6.066089
12130	Blood-Cancer	GSE26713	GSM657749	T	None	7.774787
12131	Blood-Cancer	GSE26713	GSM657750	T	None	6.9425144
12132	Blood-Cancer	GSE26713	GSM657751	T	None	6.2094536
12133	Blood-Cancer	GSE26713	GSM657752	T	None	6.794416
12134	Blood-Cancer	GSE26713	GSM657753	T	None	8.383704
12135	Blood-Cancer	GSE26713	GSM657754	T	None	7.4676056
12136	Blood-Cancer	GSE26713	GSM657755	T	None	7.499846
12137	Blood-Cancer	GSE26713	GSM657756	T	None	6.4757333
12138	Blood-Cancer	GSE26713	GSM657757	T	None	6.4594316
12139	Blood-Cancer	GSE26713	GSM657758	T	None	9.42836
12140	Blood-Cancer	GSE26713	GSM657759	T	None	6.5698557
12141	Blood-Cancer	GSE26713	GSM657760	T	None	6.3923173
12142	Blood-Cancer	GSE26713	GSM657761	T	None	7.159871
12143	Blood-Cancer	GSE26713	GSM657762	T	None	6.507795
12144	Blood-Cancer	GSE26713	GSM657763	T	None	6.4594316
12145	Blood-Cancer	GSE26713	GSM657764	T	None	7.0768156
12146	Blood-Cancer	GSE26713	GSM657765	T	None	5.5849624
12147	Blood-Cancer	GSE26713	GSM657766	T	None	7.4757333
12148	Blood-Cancer	GSE26713	GSM657767	T	None	6.169925
12149	Blood-Cancer	GSE26713	GSM657768	T	None	8.330916
12150	Blood-Cancer	GSE26713	GSM657769	T	None	7.936638
12151	Blood-Cancer	GSE26713	GSM657770	T	None	7.1189413
12152	Blood-Cancer	GSE26713	GSM657771	T	None	7.312883
12153	Blood-Cancer	GSE26713	GSM657772	T	None	6.6293564
12154	Blood-Cancer	GSE26713	GSM657773	T	None	6.8703647
12155	Blood-Cancer	GSE26713	GSM657774	T	None	6.149747
12156	Blood-Cancer	GSE26713	GSM657775	T	None	8.055283
12157	Blood-Cancer	GSE26713	GSM657776	T	None	7.044394
12158	Blood-Cancer	GSE26713	GSM657777	T	None	7.70044
12159	Blood-Cancer	GSE26713	GSM657778	T	None	7.2479277
12160	Blood-Cancer	GSE26713	GSM657779	T	None	7.6510515
12161	Blood-Cancer	GSE26713	GSM657780	T	None	6.7548876
12162	Blood-Cancer	GSE26713	GSM657781	T	None	6.70044
12163	Blood-Cancer	GSE26713	GSM657782	T	None	7.3750396
12164	Blood-Cancer	GSE26713	GSM657783	T	None	8.108524
12165	Blood-Cancer	GSE26713	GSM657784	T	None	8.629356
12166	Blood-Cancer	GSE26713	GSM657785	T	None	5.5849624
12167	Blood-Cancer	GSE26713	GSM657786	T	None	6.149747
12168	Blood-Cancer	GSE26713	GSM657787	T	None	6.894818
12169	Blood-Cancer	GSE26713	GSM657788	T	None	6.1898246
12170	Blood-Cancer	GSE26713	GSM657789	T	None	6.6724253
12171	Blood-Cancer	GSE26713	GSM657790	T	None	5.3923173
12172	Blood-Cancer	GSE26713	GSM657791	T	None	6.169925
12173	Blood-Cancer	GSE26713	GSM657792	T	None	8.3663225
12174	Blood-Cancer	GSE26713	GSM657793	T	None	7.321928
12175	Blood-Cancer	GSE26713	GSM657794	T	None	5.643856
12176	Blood-Cancer	GSE26713	GSM657795	T	None	7.6582117
12177	Blood-Cancer	GSE26713	GSM657796	T	None	7.6220517
12178	Blood-Cancer	GSE26713	GSM657797	T	None	8.417852
12179	Blood-Cancer	GSE26713	GSM657798	T	None	5.357552
12180	Blood-Cancer	GSE26713	GSM657799	T	None	6.539159
12181	Blood-Cancer	GSE26713	GSM657800	T	None	6.3750396
12182	Blood-Cancer	GSE26713	GSM657801	T	None	6.965784
12183	Blood-Cancer	GSE26713	GSM657802	T	None	6.022368
12184	Blood-Cancer	GSE26713	GSM657803	T	None	9.0168085
12185	Blood-Cancer	GSE26713	GSM657804	T	None	7.199672
12186	Blood-Cancer	GSE26713	GSM657805	T	None	5.554589
12187	Blood-Cancer	GSE26713	GSM657806	T	None	5.7279205
12188	Blood-Cancer	GSE26713	GSM657807	T	None	6.087463
12189	Blood-Cancer	GSE26713	GSM657808	T	None	6.9541965
12190	Blood-Cancer	GSE26713	GSM657809	T	None	7.33985
12191	Blood-Cancer	GSE26713	GSM657810	T	None	6.129283
12192	Blood-Cancer	GSE26713	GSM657811	T	None	10.959277
12193	Blood-Cancer	GSE26713	GSM657812	T	None	7.2094536
12194	Blood-Cancer	GSE26713	GSM657813	T	None	6.7279205
12195	Blood-Cancer	GSE26713	GSM657814	T	None	6.5849624
12196	Blood-Cancer	GSE26713	GSM657815	T	None	6.4757333
12197	Blood-Cancer	GSE26713	GSM657816	T	None	7.179909
12198	Blood-Cancer	GSE26713	GSM657817	T	None	8.948367
12199	Blood-Cancer	GSE26713	GSM657818	T	None	7.491853
12200	Blood-Cancer	GSE26713	GSM657819	T	None	7.228819
12201	Blood-Cancer	GSE26713	GSM657820	T	None	9.409391
12202	Blood-Cancer	GSE26713	GSM657821	T	None	6.857981
12203	Blood-Cancer	GSE26713	GSM657822	T	None	6.539159
12204	Blood-Cancer	GSE26713	GSM657823	T	None	7.011227
12205	Blood-Cancer	GSE26713	GSM657824	T	None	6.3750396
12206	Blood-Cancer	GSE26713	GSM657825	T	None	6.1085243
12207	Blood-Cancer	GSE26713	GSM657826	T	None	10.447083
12208	Blood-Cancer	GSE26713	GSM657827	T	None	7.6724253
12209	Blood-Cancer	GSE26713	GSM657828	T	None	6.33985
12210	Blood-Cancer	GSE26713	GSM657829	T	None	6.539159
12211	Blood-Cancer	GSE26713	GSM657830	T	None	6.70044
12212	Blood-Cancer	GSE26713	GSM657831	T	None	6.9068904
12213	Blood-Cancer	GSE26713	GSM657832	T	None	7.098032
12214	Blood-Cancer	GSE26713	GSM657833	T	None	6.83289
12215	Blood-Cancer	GSE26713	GSM657834	T	None	7.044394
12216	Blood-Cancer	GSE26713	GSM657835	T	None	7.066089
12217	Blood-Cancer	GSE26713	GSM657836	T	None	6.507795
12218	Blood-Cancer	GSE26713	GSM657837	T	None	7.129283
12219	Blood-Cancer	GSE26760	GSM658418	T	None	8.413628
12220	Blood-Cancer	GSE26760	GSM658419	T	None	8.778077
12221	Blood-Cancer	GSE26760	GSM658420	T	None	8.174926
12222	Blood-Cancer	GSE26760	GSM658421	T	None	7.6510515
12223	Blood-Cancer	GSE26760	GSM658422	T	None	7.6510515
12224	Blood-Cancer	GSE26760	GSM658423	T	None	9.598052
12225	Blood-Cancer	GSE26760	GSM658424	T	None	8.968667
12226	Blood-Cancer	GSE26760	GSM658425	T	None	8.28077
12227	Blood-Cancer	GSE26760	GSM658426	T	None	9.625709
12228	Blood-Cancer	GSE26760	GSM658427	T	None	8.348728
12229	Blood-Cancer	GSE26760	GSM658428	T	None	8.968667
12230	Blood-Cancer	GSE26760	GSM658429	T	None	7.577429
12231	Blood-Cancer	GSE26760	GSM658430	T	None	10.0223675
12232	Blood-Cancer	GSE26760	GSM658431	T	None	8.848623
12233	Blood-Cancer	GSE26760	GSM658432	T	None	8.392318
12234	Blood-Cancer	GSE26760	GSM658433	T	None	8.885696
12235	Blood-Cancer	GSE26760	GSM658434	T	None	8.40088
12236	Blood-Cancer	GSE26760	GSM658435	T	None	8.179909
12237	Blood-Cancer	GSE26760	GSM658436	T	None	7.768184
