Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
3748	Blood-Cancer	GSE67684	GSM1654239	T	None	9.005625
3749	Blood-Cancer	GSE67684	GSM1654240	T	None	8.3706875
3750	Blood-Cancer	GSE67684	GSM1654241	T	None	8.700439
3751	Blood-Cancer	GSE67684	GSM1654242	T	None	9.129283
3752	Blood-Cancer	GSE67684	GSM1654243	T	None	9.2526655
3753	Blood-Cancer	GSE67684	GSM1654244	T	None	10.127995
3754	Blood-Cancer	GSE67684	GSM1654245	T	None	10.079485
3755	Blood-Cancer	GSE67684	GSM1654246	T	None	10.02098
3756	Blood-Cancer	GSE67684	GSM1654247	T	None	8.625709
3757	Blood-Cancer	GSE67684	GSM1654248	T	None	10.258566
3758	Blood-Cancer	GSE67684	GSM1654249	T	None	9.372865
3759	Blood-Cancer	GSE67684	GSM1654250	T	None	8.794415
3760	Blood-Cancer	GSE67684	GSM1654251	T	None	8.9128895
3761	Blood-Cancer	GSE67684	GSM1654252	T	None	10.076816
3762	Blood-Cancer	GSE67684	GSM1654253	T	None	8.748193
3763	Blood-Cancer	GSE67684	GSM1654254	T	None	10.205793
3764	Blood-Cancer	GSE67684	GSM1654255	T	None	9.8902645
3765	Blood-Cancer	GSE67684	GSM1654256	T	None	9.372865
3766	Blood-Cancer	GSE67684	GSM1654257	T	None	8.483816
3767	Blood-Cancer	GSE67684	GSM1654258	T	None	9.807355
3768	Blood-Cancer	GSE67684	GSM1654259	T	None	8.876517
3769	Blood-Cancer	GSE67684	GSM1654260	T	None	9.598052
3770	Blood-Cancer	GSE67684	GSM1654261	T	None	8.531382
3771	Blood-Cancer	GSE67684	GSM1654262	T	None	9.436711
3772	Blood-Cancer	GSE67684	GSM1654263	T	None	8.629356
3773	Blood-Cancer	GSE67684	GSM1654264	T	None	9.864186
3774	Blood-Cancer	GSE67684	GSM1654265	T	None	9.598052
3775	Blood-Cancer	GSE67684	GSM1654266	T	None	9.778077
3776	Blood-Cancer	GSE67684	GSM1654267	T	None	9.049849
3777	Blood-Cancer	GSE67684	GSM1654268	T	None	9.539159
3778	Blood-Cancer	GSE67684	GSM1654269	T	None	8.665336
3779	Blood-Cancer	GSE67684	GSM1654270	T	None	9.159871
3780	Blood-Cancer	GSE67684	GSM1654271	T	None	8.159871
3781	Blood-Cancer	GSE67684	GSM1654272	T	None	9.698705
3782	Blood-Cancer	GSE67684	GSM1654273	T	None	9.361944
3783	Blood-Cancer	GSE67684	GSM1654274	T	None	10.143383
3784	Blood-Cancer	GSE67684	GSM1654275	T	None	9.703903
3785	Blood-Cancer	GSE67684	GSM1654276	T	None	10.384784
3786	Blood-Cancer	GSE67684	GSM1654277	T	None	9.590587
3787	Blood-Cancer	GSE67684	GSM1654278	T	None	9.921841
3788	Blood-Cancer	GSE67684	GSM1654279	T	None	9.509775
3789	Blood-Cancer	GSE67684	GSM1654280	T	None	10.0741415
3790	Blood-Cancer	GSE67684	GSM1654281	T	None	9.58684
3791	Blood-Cancer	GSE67684	GSM1654282	T	None	9.571753
3792	Blood-Cancer	GSE67684	GSM1654283	T	None	8.870365
3793	Blood-Cancer	GSE67924	GSM1658531	T	None	7.839204
3794	Blood-Cancer	GSE67924	GSM1658532	T	None	7.9248123
3795	Blood-Cancer	GSE67924	GSM1658533	T	None	7.900867
3796	Blood-Cancer	GSE68172	GSM1664972	T	None	11.013323
3797	Blood-Cancer	GSE68172	GSM1664973	T	None	10.345406
3798	Blood-Cancer	GSE68172	GSM1664974	T	None	9.269127
3799	Blood-Cancer	GSE68172	GSM1664975	T	None	8.848623
3800	Blood-Cancer	GSE68172	GSM1664976	T	None	8.2620945
3801	Blood-Cancer	GSE68172	GSM1664977	T	None	8.353147
3802	Blood-Cancer	GSE68172	GSM1664978	T	None	8.592457
3803	Blood-Cancer	GSE68172	GSM1664979	T	None	7.839204
3804	Blood-Cancer	GSE68172	GSM1664980	T	None	10.522581
3805	Blood-Cancer	GSE68172	GSM1664981	T	None	10.89406
3806	Blood-Cancer	GSE68172	GSM1664982	T	None	10.522581
3807	Blood-Cancer	GSE68172	GSM1664983	T	None	8.134426
3808	Blood-Cancer	GSE68172	GSM1664984	T	None	9.079485
3809	Blood-Cancer	GSE68172	GSM1664985	T	None	9.449148
3810	Blood-Cancer	GSE68172	GSM1664986	T	None	10.666224
3811	Blood-Cancer	GSE68172	GSM1664987	T	None	10.460456
3812	Blood-Cancer	GSE68172	GSM1664988	T	None	10.375039
3813	Blood-Cancer	GSE68172	GSM1664989	T	None	10.829722
3814	Blood-Cancer	GSE68172	GSM1664990	T	None	9.057992
3815	Blood-Cancer	GSE68172	GSM1664991	T	None	9.361944
3816	Blood-Cancer	GSE68172	GSM1664992	T	None	8.891784
3817	Blood-Cancer	GSE68172	GSM1664993	T	None	8.214319
3818	Blood-Cancer	GSE68172	GSM1664994	T	None	9.939579
3819	Blood-Cancer	GSE68172	GSM1664995	T	None	10.290019
3820	Blood-Cancer	GSE68172	GSM1664996	T	None	10.145932
3821	Blood-Cancer	GSE68172	GSM1664997	T	None	9.839204
3822	Blood-Cancer	GSE68172	GSM1664998	T	None	7.7142453
3823	Blood-Cancer	GSE68172	GSM1664999	T	None	10.881114
3824	Blood-Cancer	GSE68172	GSM1665000	T	None	9.221587
3825	Blood-Cancer	GSE68172	GSM1665001	T	None	8.1947565
3826	Blood-Cancer	GSE68172	GSM1665002	T	None	9.797662
3827	Blood-Cancer	GSE68172	GSM1665003	T	None	9.797662
3828	Blood-Cancer	GSE68172	GSM1665004	T	None	7.7279205
3829	Blood-Cancer	GSE68172	GSM1665005	T	None	6.9188633
3830	Blood-Cancer	GSE68172	GSM1665006	T	None	10.588715
3831	Blood-Cancer	GSE68172	GSM1665007	T	None	10.381543
3832	Blood-Cancer	GSE68172	GSM1665008	T	None	9.147205
3833	Blood-Cancer	GSE68172	GSM1665009	T	None	10.138271
3834	Blood-Cancer	GSE68172	GSM1665010	T	None	10.893302
3835	Blood-Cancer	GSE68172	GSM1665011	T	None	9.759889
3836	Blood-Cancer	GSE68172	GSM1665012	T	None	10.3117485
3837	Blood-Cancer	GSE68172	GSM1665013	T	None	10.797662
3838	Blood-Cancer	GSE68172	GSM1665014	T	None	8.28077
3839	Blood-Cancer	GSE68172	GSM1665015	T	None	10.112439
3840	Blood-Cancer	GSE68172	GSM1665016	T	None	9.0633955
3841	Blood-Cancer	GSE68172	GSM1665017	T	None	10.0512085
3842	Blood-Cancer	GSE68172	GSM1665018	T	None	9.843921
3843	Blood-Cancer	GSE68172	GSM1665019	T	None	10.788718
3844	Blood-Cancer	GSE68172	GSM1665020	T	None	8.299208
3845	Blood-Cancer	GSE68172	GSM1665021	T	None	8.870365
3846	Blood-Cancer	GSE68172	GSM1665022	T	None	10.259744
3847	Blood-Cancer	GSE68172	GSM1665023	T	None	9.17742
3848	Blood-Cancer	GSE68172	GSM1665024	T	None	8.703903
3849	Blood-Cancer	GSE68172	GSM1665025	T	None	9.618385
3850	Blood-Cancer	GSE68172	GSM1665026	T	None	10.200898
3851	Blood-Cancer	GSE68172	GSM1665027	T	None	8.848623
3852	Blood-Cancer	GSE68172	GSM1665028	T	None	8.224002
3853	Blood-Cancer	GSE68172	GSM1665029	T	None	10.946176
3854	Blood-Cancer	GSE68172	GSM1665030	T	None	10.914385
3855	Blood-Cancer	GSE68172	GSM1665031	T	None	9.388018
3856	Blood-Cancer	GSE68172	GSM1665032	T	None	7.409391
3857	Blood-Cancer	GSE68172	GSM1665033	T	None	10.36304
3858	Blood-Cancer	GSE68172	GSM1665034	T	None	9.287712
3859	Blood-Cancer	GSE68172	GSM1665035	T	None	10.086136
3860	Blood-Cancer	GSE68172	GSM1665036	T	None	10.666224
3861	Blood-Cancer	GSE68172	GSM1665037	T	None	10.295769
3862	Blood-Cancer	GSE68172	GSM1665038	T	None	9.539159
3863	Blood-Cancer	GSE68172	GSM1665039	T	None	9.503826
3864	Blood-Cancer	GSE68172	GSM1665040	T	None	9.535275
3865	Blood-Cancer	GSE68172	GSM1665041	T	None	9.724514
3866	Blood-Cancer	GSE68172	GSM1665042	T	None	8.714246
3867	Blood-Cancer	GSE68172	GSM1665043	T	None	8.0821495
3868	Blood-Cancer	GSE68735	GSM1679894	T	None	8.665336
3869	Blood-Cancer	GSE68735	GSM1679895	T	None	8.409391
3870	Blood-Cancer	GSE68735	GSM1679896	T	None	8.823367
3871	Blood-Cancer	GSE68735	GSM1679897	T	None	8.383704
3872	Blood-Cancer	GSE68735	GSM1679898	T	None	6.965784
3873	Blood-Cancer	GSE68735	GSM1679899	T	None	7.5849624
3874	Blood-Cancer	GSE68735	GSM1679900	T	None	8.2946205
3875	Blood-Cancer	GSE68735	GSM1679901	T	None	7.97728
3876	Blood-Cancer	GSE68735	GSM1679902	T	None	8.266787
3877	Blood-Cancer	GSE68735	GSM1679903	T	None	8.864186
3878	Blood-Cancer	GSE68735	GSM1679904	T	None	6.643856
3879	Blood-Cancer	GSE68735	GSM1679905	T	None	8.139551
3880	Blood-Cancer	GSE68735	GSM1679906	T	None	7.8887434
3881	Blood-Cancer	GSE68735	GSM1679907	T	None	8.113742
3882	Blood-Cancer	GSE68735	GSM1679908	T	None	8.204571
3883	Blood-Cancer	GSE68735	GSM1679909	T	None	8.744834
3884	Blood-Cancer	GSE68735	GSM1679910	T	None	9.292321
3885	Blood-Cancer	GSE68735	GSM1679911	T	None	7.5698557
3886	Blood-Cancer	GSE68735	GSM1679912	T	None	7.876517
3887	Blood-Cancer	GSE68735	GSM1679913	T	None	8.672425
3888	Blood-Cancer	GSE68735	GSM1679914	T	None	8.794415
3889	Blood-Cancer	GSE68735	GSM1679915	T	None	7.839204
3890	Blood-Cancer	GSE68735	GSM1679916	T	None	8.784635
3891	Blood-Cancer	GSE68735	GSM1679917	T	None	8.909893
3892	Blood-Cancer	GSE68735	GSM1679918	T	None	8.61471
3893	Blood-Cancer	GSE68735	GSM1679919	T	None	8.566054
3894	Blood-Cancer	GSE68735	GSM1679920	T	None	9.638436
3895	Blood-Cancer	GSE68735	GSM1679921	T	None	8.939579
3896	Blood-Cancer	GSE68735	GSM1679922	T	None	8.857981
3897	Blood-Cancer	GSE68735	GSM1679923	T	None	8.731319
3898	Blood-Cancer	GSE68735	GSM1679924	T	None	8.204571
3899	Blood-Cancer	GSE68735	GSM1679925	T	None	8.936638
3900	Blood-Cancer	GSE68735	GSM1679926	T	None	9.014021
3901	Blood-Cancer	GSE68735	GSM1679927	T	None	7.794416
3902	Blood-Cancer	GSE68735	GSM1679928	T	None	8.703903
3903	Blood-Cancer	GSE68735	GSM1679929	T	None	7.948367
3904	Blood-Cancer	GSE68735	GSM1679930	T	None	8.668885
3905	Blood-Cancer	GSE68735	GSM1679931	T	None	8.330916
3906	Blood-Cancer	GSE68735	GSM1679932	T	None	8.643856
3907	Blood-Cancer	GSE68735	GSM1679933	T	None	8.758224
3908	Blood-Cancer	GSE68735	GSM1679934	T	None	8.948367
3909	Blood-Cancer	GSE68735	GSM1679935	T	None	8.3442955
3910	Blood-Cancer	GSE68735	GSM1679936	T	None	6.9541965
3911	Blood-Cancer	GSE68735	GSM1679937	T	None	8.108524
3912	Blood-Cancer	GSE68735	GSM1679938	T	None	8.438792
3913	Blood-Cancer	GSE68735	GSM1679939	T	None	7.2667866
3914	Blood-Cancer	GSE68735	GSM1679940	T	None	9.095397
3915	Blood-Cancer	GSE68735	GSM1679941	T	None	7.7879024
3916	Blood-Cancer	GSE68735	GSM1679942	T	None	8.266787
3917	Blood-Cancer	GSE68735	GSM1679943	T	None	8.603626
3918	Blood-Cancer	GSE68735	GSM1679944	T	None	8.467606
3919	Blood-Cancer	GSE68735	GSM1679945	T	None	8.47978
3920	Blood-Cancer	GSE68735	GSM1679946	T	None	9.098032
3921	Blood-Cancer	GSE68735	GSM1679947	T	None	7.4676056
3922	Blood-Cancer	GSE68735	GSM1679948	T	None	8.243174
3923	Blood-Cancer	GSE68735	GSM1679949	T	None	8.33985
3924	Blood-Cancer	GSE68735	GSM1679950	T	None	7.768184
3925	Blood-Cancer	GSE68735	GSM1679951	T	None	8.515699
3926	Blood-Cancer	GSE68735	GSM1679952	T	None	8.696967
3927	Blood-Cancer	GSE68735	GSM1679953	T	None	9.0
3928	Blood-Cancer	GSE68735	GSM1679954	T	None	8.33539
3929	Blood-Cancer	GSE68735	GSM1679955	T	None	6.3750396
3930	Blood-Cancer	GSE68735	GSM1679956	T	None	8.409391
3931	Blood-Cancer	GSE68735	GSM1679957	T	None	8.189824
3932	Blood-Cancer	GSE68735	GSM1679958	T	None	7.1898246
3933	Blood-Cancer	GSE68735	GSM1679959	T	None	7.97728
3934	Blood-Cancer	GSE68735	GSM1679960	T	None	7.9541965
3935	Blood-Cancer	GSE68735	GSM1679961	T	None	6.857981
3936	Blood-Cancer	GSE68735	GSM1679962	T	None	7.67948
3937	Blood-Cancer	GSE68735	GSM1679963	T	None	7.4676056
3938	Blood-Cancer	GSE68735	GSM1679964	T	None	7.577429
3939	Blood-Cancer	GSE68735	GSM1679965	T	None	7.4594316
3940	Blood-Cancer	GSE68735	GSM1679966	T	None	7.643856
3941	Blood-Cancer	GSE68735	GSM1679967	T	None	7.794416
3942	Blood-Cancer	GSE68735	GSM1679968	T	None	7.383704
3943	Blood-Cancer	GSE68735	GSM1679969	T	None	8.2620945
3944	Blood-Cancer	GSE68735	GSM1679970	T	None	8.83605
3945	Blood-Cancer	GSE68735	GSM1679971	T	None	8.73471
3946	Blood-Cancer	GSE68735	GSM1679972	T	None	8.098032
3947	Blood-Cancer	GSE68735	GSM1679973	T	None	7.5313816
3948	Blood-Cancer	GSE68735	GSM1679974	T	None	8.124122
3949	Blood-Cancer	GSE68735	GSM1679975	T	None	8.108524
3950	Blood-Cancer	GSE68735	GSM1679976	T	None	8.864186
3951	Blood-Cancer	GSE68735	GSM1679977	T	None	6.321928
3952	Blood-Cancer	GSE68735	GSM1679978	T	None	8.636624
3953	Blood-Cancer	GSE68735	GSM1679979	T	None	9.469642
3954	Blood-Cancer	GSE68735	GSM1679980	T	None	7.876517
3955	Blood-Cancer	GSE68735	GSM1679981	T	None	8.668885
3956	Blood-Cancer	GSE68735	GSM1679982	T	None	9.060696
3957	Blood-Cancer	GSE68735	GSM1679983	T	None	9.027906
3958	Blood-Cancer	GSE68735	GSM1679984	T	None	9.379378
3959	Blood-Cancer	GSE68735	GSM1679985	T	None	8.761551
3960	Blood-Cancer	GSE68735	GSM1679986	T	None	7.9248123
3961	Blood-Cancer	GSE68735	GSM1679987	T	None	8.945444
3962	Blood-Cancer	GSE68735	GSM1679988	T	None	8.06609
3963	Blood-Cancer	GSE68735	GSM1679989	T	None	8.491853
3964	Blood-Cancer	GSE68735	GSM1679990	T	None	8.566054
3965	Blood-Cancer	GSE68735	GSM1679991	T	None	8.463525
3966	Blood-Cancer	GSE68735	GSM1679992	T	None	9.813781
3967	Blood-Cancer	GSE68735	GSM1679993	T	None	7.948367
3968	Blood-Cancer	GSE68735	GSM1679994	T	None	8.247928
3969	Blood-Cancer	GSE68735	GSM1679995	T	None	8.894817
3970	Blood-Cancer	GSE68735	GSM1679996	T	None	8.219169
3971	Blood-Cancer	GSE68735	GSM1679997	T	None	7.7210994
3972	Blood-Cancer	GSE68735	GSM1679998	T	None	8.375039
3973	Blood-Cancer	GSE68735	GSM1679999	T	None	8.076816
3974	Blood-Cancer	GSE68735	GSM1680000	T	None	8.134426
3975	Blood-Cancer	GSE68735	GSM1680001	T	None	8.774787
3976	Blood-Cancer	GSE68735	GSM1680002	T	None	7.9886847
3977	Blood-Cancer	GSE68735	GSM1680003	T	None	7.9541965
3978	Blood-Cancer	GSE68735	GSM1680004	T	None	8.1848755
3979	Blood-Cancer	GSE68735	GSM1680005	T	None	7.7615514
3980	Blood-Cancer	GSE68735	GSM1680006	T	None	8.906891
3981	Blood-Cancer	GSE68735	GSM1680007	T	None	8.33539
3982	Blood-Cancer	GSE68735	GSM1680008	T	None	8.854868
3983	Blood-Cancer	GSE68735	GSM1680009	T	None	8.055283
3984	Blood-Cancer	GSE68735	GSM1680010	T	None	7.8265486
3985	Blood-Cancer	GSE68735	GSM1680011	T	None	7.9886847
3986	Blood-Cancer	GSE68735	GSM1680012	T	None	8.1947565
3987	Blood-Cancer	GSE68735	GSM1680013	T	None	9.240791
3988	Blood-Cancer	GSE68735	GSM1680014	T	None	9.3706875
3989	Blood-Cancer	GSE68735	GSM1680015	T	None	8.3663225
3990	Blood-Cancer	GSE68735	GSM1680016	T	None	8.442944
3991	Blood-Cancer	GSE68735	GSM1680017	T	None	8.731319
3992	Blood-Cancer	GSE68735	GSM1680018	T	None	9.113742
3993	Blood-Cancer	GSE68735	GSM1680019	T	None	8.413628
3994	Blood-Cancer	GSE68735	GSM1680020	T	None	7.7142453
3995	Blood-Cancer	GSE68735	GSM1680021	T	None	7.330917
3996	Blood-Cancer	GSE68735	GSM1680022	T	None	8.0821495
3997	Blood-Cancer	GSE68735	GSM1680023	T	None	8.417852
3998	Blood-Cancer	GSE68735	GSM1680024	T	None	7.9307375
3999	Blood-Cancer	GSE68735	GSM1680025	T	None	7.7073593
4000	Blood-Cancer	GSE68735	GSM1680026	T	None	7.965784
4001	Blood-Cancer	GSE68735	GSM1680027	T	None	7.033423
4002	Blood-Cancer	GSE68735	GSM1680028	T	None	7.894818
4003	Blood-Cancer	GSE68735	GSM1680029	T	None	8.2620945
4004	Blood-Cancer	GSE68735	GSM1680030	T	None	8.625709
4005	Blood-Cancer	GSE68735	GSM1680031	T	None	8.554589
4006	Blood-Cancer	GSE68735	GSM1680032	T	None	7.61471
4007	Blood-Cancer	GSE68735	GSM1680033	T	None	7.7073593
4008	Blood-Cancer	GSE68735	GSM1680034	T	None	7.199672
4009	Blood-Cancer	GSE68735	GSM1680035	T	None	7.9886847
4010	Blood-Cancer	GSE68735	GSM1680036	T	None	7.839204
4011	Blood-Cancer	GSE68735	GSM1680037	T	None	7.499846
4012	Blood-Cancer	GSE68735	GSM1680038	T	None	7.8641863
4013	Blood-Cancer	GSE68735	GSM1680039	T	None	8.124122
4014	Blood-Cancer	GSE68735	GSM1680041	T	None	8.566054
4015	Blood-Cancer	GSE68735	GSM1680042	T	None	7.2479277
4016	Blood-Cancer	GSE68735	GSM1680043	T	None	7.2761245
4017	Blood-Cancer	GSE68735	GSM1680044	T	None	8.092757
4018	Blood-Cancer	GSE68735	GSM1680045	T	None	6.1085243
4019	Blood-Cancer	GSE68735	GSM1680046	T	None	8.417852
4020	Blood-Cancer	GSE68735	GSM1680047	T	None	8.426265
4021	Blood-Cancer	GSE68735	GSM1680048	T	None	7.592457
4022	Blood-Cancer	GSE68735	GSM1680049	T	None	8.33985
4023	Blood-Cancer	GSE68735	GSM1680050	T	None	8.199673
4024	Blood-Cancer	GSE68735	GSM1680051	T	None	7.820179
4025	Blood-Cancer	GSE68735	GSM1680052	T	None	7.839204
4026	Blood-Cancer	GSE68735	GSM1680053	T	None	7.4008794
4027	Blood-Cancer	GSE68735	GSM1680054	T	None	8.2620945
4028	Blood-Cancer	GSE68735	GSM1680055	T	None	7.011227
4029	Blood-Cancer	GSE68735	GSM1680056	T	None	7.857981
4030	Blood-Cancer	GSE68735	GSM1680057	T	None	9.216746
4031	Blood-Cancer	GSE68735	GSM1680058	T	None	8.228819
4032	Blood-Cancer	GSE68735	GSM1680059	T	None	8.098032
4033	Blood-Cancer	GSE68735	GSM1680060	T	None	9.139551
4034	Blood-Cancer	GSE68735	GSM1680061	T	None	8.179909
4035	Blood-Cancer	GSE68735	GSM1680062	T	None	8.554589
4036	Blood-Cancer	GSE68735	GSM1680063	T	None	8.7414665
4037	Blood-Cancer	GSE68735	GSM1680064	T	None	9.661778
4038	Blood-Cancer	GSE68735	GSM1680065	T	None	8.83605
4039	Blood-Cancer	GSE68735	GSM1680066	T	None	9.276124
4040	Blood-Cancer	GSE68735	GSM1680067	T	None	8.876517
4041	Blood-Cancer	GSE68735	GSM1680068	T	None	8.927778
4042	Blood-Cancer	GSE68735	GSM1680069	T	None	9.139551
4043	Blood-Cancer	GSE68735	GSM1680070	T	None	8.475734
4044	Blood-Cancer	GSE68735	GSM1680071	T	None	9.1369915
4045	Blood-Cancer	GSE68735	GSM1680072	T	None	6.794416
4046	Blood-Cancer	GSE68735	GSM1680073	T	None	8.1848755
4047	Blood-Cancer	GSE68735	GSM1680074	T	None	8.149747
4048	Blood-Cancer	GSE68735	GSM1680075	T	None	8.507794
4049	Blood-Cancer	GSE68735	GSM1680076	T	None	8.383704
4050	Blood-Cancer	GSE68735	GSM1680077	T	None	8.679481
4051	Blood-Cancer	GSE68735	GSM1680078	T	None	8.442944
4052	Blood-Cancer	GSE68735	GSM1680079	T	None	9.622052
4053	Blood-Cancer	GSE68735	GSM1680080	T	None	9.23362
4054	Blood-Cancer	GSE68735	GSM1680081	T	None	8.810572
4055	Blood-Cancer	GSE68735	GSM1680082	T	None	7.9425144
4056	Blood-Cancer	GSE68735	GSM1680083	T	None	8.861087
4057	Blood-Cancer	GSE68735	GSM1680084	T	None	8.879583
4058	Blood-Cancer	GSE68735	GSM1680085	T	None	8.219169
4059	Blood-Cancer	GSE68735	GSM1680086	T	None	8.33539
4060	Blood-Cancer	GSE68735	GSM1680087	T	None	7.774787
4061	Blood-Cancer	GSE68735	GSM1680088	T	None	8.710807
4062	Blood-Cancer	GSE68735	GSM1680089	T	None	9.162392
4063	Blood-Cancer	GSE68735	GSM1680090	T	None	8.870365
4064	Blood-Cancer	GSE68735	GSM1680091	T	None	8.257388
4065	Blood-Cancer	GSE68735	GSM1680092	T	None	8.209454
4066	Blood-Cancer	GSE68735	GSM1680093	T	None	9.3663225
4067	Blood-Cancer	GSE68735	GSM1680094	T	None	9.008429
4068	Blood-Cancer	GSE68735	GSM1680095	T	None	9.041659
4069	Blood-Cancer	GSE68735	GSM1680096	T	None	9.519636
4070	Blood-Cancer	GSE68735	GSM1680097	T	None	8.1947565
4071	Blood-Cancer	GSE68735	GSM1680098	T	None	6.9541965
4072	Blood-Cancer	GSE68735	GSM1680099	T	None	8.3706875
4073	Blood-Cancer	GSE68735	GSM1680100	T	None	8.33985
4074	Blood-Cancer	GSE68790	GSM1681448	T	None	9.142107
4075	Blood-Cancer	GSE68790	GSM1681449	T	None	7.9425144
4076	Blood-Cancer	GSE68790	GSM1681450	T	None	6.9886847
4077	Blood-Cancer	GSE68790	GSM1681451	T	None	7.748193
4078	Blood-Cancer	GSE68790	GSM1681452	T	None	7.2761245
4079	Blood-Cancer	GSE68790	GSM1681453	T	None	8.0
4080	Blood-Cancer	GSE68790	GSM1681454	T	None	10.048487
4081	Blood-Cancer	GSE68790	GSM1681455	T	None	8.857981
4082	Blood-Cancer	GSE68790	GSM1681456	T	None	7.6582117
4083	Blood-Cancer	GSE68790	GSM1681457	T	None	8.535275
4084	Blood-Cancer	GSE68790	GSM1681458	T	None	7.948367
4085	Blood-Cancer	GSE68790	GSM1681459	T	None	8.672425
4086	Blood-Cancer	GSE68790	GSM1681460	T	None	7.741467
4087	Blood-Cancer	GSE68790	GSM1681461	T	None	8.308339
4088	Blood-Cancer	GSE68790	GSM1681462	T	None	9.405142
4089	Blood-Cancer	GSE68790	GSM1681463	T	None	8.0
4090	Blood-Cancer	GSE68790	GSM1681464	T	None	8.154819
4091	Blood-Cancer	GSE68790	GSM1681465	T	None	8.829722
4092	Blood-Cancer	GSE68790	GSM1681466	T	None	7.8137813
4093	Blood-Cancer	GSE68790	GSM1681467	T	None	7.2761245
4094	Blood-Cancer	GSE68790	GSM1681468	T	None	9.131857
4095	Blood-Cancer	GSE68790	GSM1681469	T	None	8.784635
4096	Blood-Cancer	GSE68790	GSM1681470	T	None	8.724514
4097	Blood-Cancer	GSE68790	GSM1681471	T	None	9.014021
4098	Blood-Cancer	GSE68790	GSM1681472	T	None	8.257388
4099	Blood-Cancer	GSE68790	GSM1681473	T	None	6.7279205
4100	Blood-Cancer	GSE68790	GSM1681474	T	None	8.108524
4101	Blood-Cancer	GSE68790	GSM1681475	T	None	8.622052
4102	Blood-Cancer	GSE68790	GSM1681476	T	None	7.5157
4103	Blood-Cancer	GSE68790	GSM1681477	T	None	7.882643
4104	Blood-Cancer	GSE68790	GSM1681478	T	None	8.714246
4105	Blood-Cancer	GSE68790	GSM1681479	T	None	8.668885
4106	Blood-Cancer	GSE68790	GSM1681480	T	None	8.897845
4107	Blood-Cancer	GSE68790	GSM1681481	T	None	10.291171
4108	Blood-Cancer	GSE68790	GSM1681482	T	None	8.804131
4109	Blood-Cancer	GSE68790	GSM1681483	T	None	8.962896
4110	Blood-Cancer	GSE68790	GSM1681484	T	None	8.005625
4111	Blood-Cancer	GSE68790	GSM1681485	T	None	9.2502985
4112	Blood-Cancer	GSE68790	GSM1681486	T	None	7.6582117
4113	Blood-Cancer	GSE68790	GSM1681487	T	None	9.134426
4114	Blood-Cancer	GSE68790	GSM1681488	T	None	8.092757
4115	Blood-Cancer	GSE68790	GSM1681489	T	None	9.383704
4116	Blood-Cancer	GSE68790	GSM1681490	T	None	8.864186
4117	Blood-Cancer	GSE68790	GSM1681491	T	None	8.945444
4118	Blood-Cancer	GSE68790	GSM1681492	T	None	8.038919
4119	Blood-Cancer	GSE68790	GSM1681493	T	None	7.960002
4120	Blood-Cancer	GSE68790	GSM1681494	T	None	7.643856
4121	Blood-Cancer	GSE68790	GSM1681495	T	None	8.0443945
4122	Blood-Cancer	GSE68790	GSM1681496	T	None	8.954196
4123	Blood-Cancer	GSE68790	GSM1681497	T	None	8.442944
4124	Blood-Cancer	GSE68790	GSM1681498	T	None	7.857981
4125	Blood-Cancer	GSE68790	GSM1681499	T	None	8.317412
4126	Blood-Cancer	GSE68790	GSM1681500	T	None	8.321928
4127	Blood-Cancer	GSE68790	GSM1681501	T	None	7.523562
4128	Blood-Cancer	GSE68790	GSM1681502	T	None	9.324181
4129	Blood-Cancer	GSE68790	GSM1681503	T	None	8.144658
4130	Blood-Cancer	GSE68790	GSM1681504	T	None	8.396605
4131	Blood-Cancer	GSE68790	GSM1681505	T	None	7.7615514
4132	Blood-Cancer	GSE68790	GSM1681506	T	None	9.126704
4133	Blood-Cancer	GSE68790	GSM1681507	T	None	8.611025
4134	Blood-Cancer	GSE68790	GSM1681508	T	None	8.451211
4135	Blood-Cancer	GSE68790	GSM1681509	T	None	7.7879024
4136	Blood-Cancer	GSE68790	GSM1681510	T	None	8.159871
4137	Blood-Cancer	GSE68790	GSM1681511	T	None	8.3706875
4138	Blood-Cancer	GSE68790	GSM1681512	T	None	8.219169
4139	Blood-Cancer	GSE68790	GSM1681513	T	None	7.9886847
4140	Blood-Cancer	GSE68790	GSM1681514	T	None	9.134426
4141	Blood-Cancer	GSE68790	GSM1681515	T	None	7.3750396
4142	Blood-Cancer	GSE68790	GSM1681516	T	None	9.449148
4143	Blood-Cancer	GSE68790	GSM1681517	T	None	7.4594316
4144	Blood-Cancer	GSE68790	GSM1681518	T	None	7.894818
4145	Blood-Cancer	GSE68790	GSM1681519	T	None	7.179909
4146	Blood-Cancer	GSE68790	GSM1681520	T	None	7.7073593
4147	Blood-Cancer	GSE68790	GSM1681521	T	None	8.710807
4148	Blood-Cancer	GSE68790	GSM1681522	T	None	8.48784
4149	Blood-Cancer	GSE68790	GSM1681523	T	None	8.011228
4150	Blood-Cancer	GSE68790	GSM1681524	T	None	7.7879024
4151	Blood-Cancer	GSE68790	GSM1681525	T	None	9.751544
4152	Blood-Cancer	GSE68790	GSM1681526	T	None	7.4757333
4153	Blood-Cancer	GSE68790	GSM1681527	T	None	8.577429
4154	Blood-Cancer	GSE68790	GSM1681528	T	None	9.204571
